OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,47679.3997178969
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,47387.0829084292
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,47901.3157733071
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,45017.9665728792
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,46722.516350511
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,46038.4831852429
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,47828.7832687645
0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,47535.383199442
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,47705.6666650765
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,47932.6332310771
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,46725.799986761
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,48225.4498569312
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,47445.4829158131
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,47446.9831830846
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,47618.2999857145
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,47099.5665913074
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,46800.3332163325
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,46537.1593034307
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,47155.5832641718
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,48175.0832297569
0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,23312.969014121
1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,23312.975461908263
0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,23312.969152559825
0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,23312.972564463143
0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,23312.967933714448
0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,23312.97251070902
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,23312.97099468392
1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,23312.96896660878
0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,23312.974712264597
1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,23312.970215762893
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,48434.2999475295
1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,23312.973634647653
1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,23312.975479683744
0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,23312.97032442868
0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,23312.974863871717
1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,23312.974422800435
0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,46471.6666023809
0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,23312.9697009027
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,23312.974841510837
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,23312.97032709792
0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,23312.972809601288
0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,23312.96896134949
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,47342.0832055097
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,46942.8499311505
