NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,3.23
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,2.9
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,2,2.08
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,2,3.87
1,0,1,0,0,1,1,0,0,1,0,1,1,8,8,0,3.61
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,2.49
0,1,0,0,1,0,0,0,0,0,0,0,0,8,8,0,3.67
1,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,4.81
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,2,5.75
1,0,0,1,0,0,0,1,0,0,0,1,0,22,8,1,6.28
1,0,1,1,0,1,0,0,0,1,1,1,0,22,8,0,6.91
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,2,5.83
1,0,1,1,0,1,0,0,0,1,1,1,0,48,320,0,11.33
1,0,1,0,0,0,0,0,0,1,1,1,1,48,8,2,11.43
0,0,0,0,0,0,0,0,1,0,0,1,1,48,8,1,11.43
1,0,1,0,0,1,1,0,0,1,0,1,1,44,320,0,17.15
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,1,9.16
1,0,1,0,0,1,0,1,0,0,0,1,1,22,160,0,14.51
1,0,1,1,0,1,1,0,0,1,0,1,0,44,320,0,13.67
1,1,1,1,0,0,1,0,1,0,0,1,1,8,8,2,27.45439991573211
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,2,2.08
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,3.23
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,2.9
1,0,1,1,0,1,1,0,0,1,0,1,0,44,320,0,13.67
1,0,1,0,0,1,1,0,0,1,0,1,1,44,320,0,17.15
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,1,9.16
1,0,1,0,0,1,0,1,0,0,0,1,1,22,160,0,14.51
0,0,0,0,0,0,0,0,1,0,0,1,1,48,8,1,11.43
1,0,1,0,0,0,0,0,0,1,1,1,1,48,8,2,11.43
1,0,1,1,0,1,0,0,0,1,1,1,0,48,320,0,11.33
