OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1057.18758155226
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1005.58885983521
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,525.129331970354
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,380.54344636956
0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,951.263097273856
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,529.265686960596
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1024.64968056546
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,515.64691051013
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,361.298017599929
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1057.12030647503
0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,444.509579272582
1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1015.15020422959
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,997.497701665546
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,994.42005175968
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,988.373108119343
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,504.580097099555
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1010.9662786355
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,960.391341639879
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,953.69685135395
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,999.643136416904
1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,252.28232518921737
1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,252.28760228641644
0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,252.28233688330366
1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,252.2858506968204
0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,252.2885208486579
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1006.00388490107
1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,252.28939681430487
1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,252.28888434665268
1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,252.281922905973
0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,252.28864168896695
1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,252.28479156943942
1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,252.28623559348205
0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,252.28466075486187
0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,252.28748419878838
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1008.64918132989
1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,252.28362516339695
1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,252.28432710647752
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,252.28179358114204
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,252.28751166945398
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,252.28713256490522
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,978.629187990577
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,439.39464987948
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,946.501020216052
0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,252.28689592210395
0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,252.28338464981397
1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,252.2869212471642
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,252.28382563517036
1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,252.286447202675
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,252.28885908187027
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,252.2834674745939
