auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
0,0,0,1,0,0,0,0,0,0,0,0,3.87
0,0,0,0,0,0,1,0,0,0,0,0,3.88
0,0,1,0,1,0,0,1,0,1,0,0,3.89
0,0,0,1,0,0,0,0,0,1,0,0,3.9
0,1,0,1,0,0,0,0,0,0,0,0,3.9
0,0,1,0,1,0,0,0,0,0,0,0,3.9
0,0,0,1,1,0,0,0,0,0,0,0,3.91
0,1,1,0,0,0,0,1,0,1,0,0,3.91
0,0,0,0,1,0,0,0,0,1,0,0,3.92
0,1,0,1,0,0,1,1,0,1,0,1,3.94
1,0,0,0,1,0,0,1,0,0,0,1,4.35
0,0,0,0,0,0,1,0,1,0,0,0,9.76
0,1,0,1,0,0,0,0,1,0,0,0,9.77
0,1,1,0,1,0,0,0,1,0,0,0,9.81
0,1,0,0,0,0,0,0,1,0,0,1,9.81
0,0,0,0,0,0,1,1,1,1,0,1,9.9
0,0,0,0,0,0,1,0,1,0,0,1,9.92
0,0,0,1,0,0,0,0,0,1,1,0,12.28
0,0,0,0,1,0,0,0,0,0,1,1,12.45
0,0,0,0,0,0,0,0,0,1,1,0,12.46
