OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,18949.7346887128
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,22312.7367344303
1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,15884.7871759466
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,28609.6638143115
0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,19697.1513722841
1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,22200.8041490349
0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,20424.7575291107
1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,15272.7548571744
0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,18619.6817953476
1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,19547.5041982911
0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,13155.6993094859
0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,13155.69530622306
0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,13155.699120579186
1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,13155.695645293288
0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,13155.69601892713
0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,13155.694830292747
1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,13155.69683520045
0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,13155.695138165602
1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,13155.694463805381
0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,13155.69591404951
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26367.373565891
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,24094.8902829656
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,23324.9326516926
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,25030.2989256195
1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,22378.2181848872
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,23903.0334484868
0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,22880.8365001588
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,20418.2601584252
1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,21937.8547154875
1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,18964.6516341449
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,27667.3518667929
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,13155.696205022234
1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,13155.70032207792
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,13155.6985681116
1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,20720.3334151596
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,13155.697790119097
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,13155.694699222291
0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,13155.695949836867
0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,13155.700514269809
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13155.7015419698
0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,13155.69589880637
0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,13155.697043249615
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,21534.6045561549
1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,13155.695635513988
1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,13155.696795903976
1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,13155.696751517025
1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,13155.701471349863
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,13155.694261925353
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13155.700832578597
1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,13155.69753315737
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,13155.697832135009
0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,13155.696600188621
0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,13155.694656103147
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,13155.695104186214
1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,13155.701128372304
1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,13155.6957414044
0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,13155.694921568143
1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,13155.701967738058
1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,13155.694676265808
0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,13155.698910191462
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,13155.696533464605
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,13155.70070629762
1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,13155.701618593568
1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,13155.700957468965
1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,13155.694929366522
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13155.701135996189
1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,13155.696833335
1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,23002.8073151197
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,13155.699785910769
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,13155.694669052133
0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,13155.701848134746
1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,13155.694898212829
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,27800.9314567787
0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,13155.700430658782
0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,13155.695714400767
1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,13155.699148248887
0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,13155.698192604128
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,27317.8074938022
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,18542.1975006611
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13155.70013455833
1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,13155.695132794674
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22626.8094334195
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,26014.5942342988
1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,13155.697480653618
0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,13155.696208277162
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22750.2863194594
0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,13155.70125343815
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,13155.701025954091
1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,13155.698685891623
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,24753.4490628388
