OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,625.216138192306
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,994.458817486092
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,608.873242872847
1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,984.534688549342
0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,587.462591428879
1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,596.764619893319
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,593.760231285464
0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,595.874270532584
1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,590.708274415141
1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,534.815100977631
0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,252.28686295948367
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,252.28317603458635
0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,252.28375615154167
1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,252.28697585075238
1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,252.28890294854295
1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,252.2818036464993
1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,252.28374469545184
0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,252.28689417950983
0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,252.28695062927753
1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,273.428609954354
0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,848.687236012721
1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,626.438249313082
1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,593.516315394035
1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,829.572442955174
0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,605.955888983736
1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,596.764619893319
1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,601.529787305212
1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,576.176921069982
1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,610.306011771393
1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,268.297121784495
0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,553.192834871225
0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,252.28603934783044
1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,252.28179051340547
0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,252.28356131122302
1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,252.28720657768065
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,252.28208378742025
1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,252.28888883876135
0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,252.28837015136307
1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,252.28437599725507
1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,252.28823254254814
1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,252.28466600315244
1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,971.116553499218
0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,252.28834982394923
0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,252.28204429619896
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,252.2825814905776
1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,252.28186522143815
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,252.28320700183377
0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,896.530161140664
