OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,31528.6999358916
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,25468.7999261405
0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,33500.5666169742
1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,29435.1499072793
0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,46555.4333038482
1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,25159.4333278821
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,46800.3332163325
1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,31879.6665641204
0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,45780.1161958945
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,25116.2165967599
0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,23312.970798420567
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,23312.974504465637
1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,23312.967707122072
0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,23312.96816075778
1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,23312.97191349752
1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,23312.975241341766
1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,23312.970731512145
0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,23312.971227490452
1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,23312.967910447067
1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,23312.975598254594
1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,23312.97178758515
0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,23312.974495856746
1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,23312.970424514024
0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,23312.97547058172
1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,23312.975590679944
0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,23312.973625068746
1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,23312.97119026487
0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,23312.967677125558
1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,23312.96968309102
1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,23312.97215474764
0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,23312.974218410473
1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,23312.972508271316
1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,23312.973230964577
1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,23312.968496854308
0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,23312.96898012144
1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,23312.969360602005
1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,23312.970949910854
1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,23312.971894964416
0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,23312.97403270543
0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,23312.968623261993
0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,23312.971507096645
0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,23312.97017808507
1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,23312.97457942824
1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,23312.968081981595
1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,23312.973465522304
0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,23312.971418242705
0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,23312.97445089979
0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,47085.0498854264
1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,23312.97164898203
1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,23312.975252957607
0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,23312.972844916538
0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,23312.97204058994
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,23312.968928421687
0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,23312.969713259477
0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,23312.975292314255
1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,23312.969769085503
