workload,DLiSA-B4_Mean,DLiSA-BII_Mean,Wilcoxon_p,A12,Label
Johnny_1280x720_60_short.y4m,0.8806999999999999,0.8956000000000001,0.3681699648851545,0.5367999999999999,0
Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.4851,3.5659000000000005,0.5906871589005871,0.52205,0
blue_sky_1080p25_short.y4m,1.2847,1.2817,0.9931666147874724,0.5004,0
pedestrian_area_1080p25_short.y4m,1.5711999999999997,1.6055000000000004,0.5319692352921657,0.5256000000000001,0
riverbed_1080p25_short.y4m,3.1625,3.3074,0.7487352820527491,0.51315,0
sd_bridge_close_cif_short.y4m,0.0983,0.10060000000000001,0.6310679669883026,0.519,0
sd_city_4cif_short.y4m,0.5632,0.5814,0.5962178152557498,0.52165,0
sd_crew_cif_short.y4m,0.13140000000000002,0.13570000000000002,0.16148611825217085,0.55505,0
sintel_trailer_2k_720p24_short.y4m,0.23490000000000003,0.2367,0.8088948959706309,0.5098,0
