workload,DLiSA-B4_Mean,DLiSA-BII_Mean,Wilcoxon_p,A12,Label
beethoven.wav,2.5058000000000002,2.6973000000000003,0.003143568409462049,0.62085,1
dual-channel.wav,0.856,0.9301999999999997,0.016879307348482378,0.59775,1
helix.wav,1.2793,1.4335999999999998,0.007375234269517134,0.60965,1
single-channel.wav,0.6646,0.6674000000000001,0.5322408610185179,0.52555,0
speech.wav,1.1249,1.1752,0.1673670651796122,0.5565,0
sweep.wav,0.308,0.3075,0.6177264426075457,0.51965,0
