workload,DLiSA-B4_Mean,DLiSA-BI_Mean,Wilcoxon_p,A12,Label
beethoven.wav,2.5058000000000002,2.6849000000000003,0.024332793421089405,0.59215,1
dual-channel.wav,0.856,0.9392999999999998,0.00909264390926955,0.6067,1
helix.wav,1.2793,1.4539000000000002,0.0010593566274385196,0.634,1
single-channel.wav,0.6646,0.6952999999999999,0.052578971185174926,0.57925,0
speech.wav,1.1249,1.1991,0.033074216533003714,0.5871999999999999,1
sweep.wav,0.308,0.31129999999999997,0.17092507020577363,0.5543,0
