workload,DLiSA-B4_Mean,DLiSA_Mean,Wilcoxon_p,A12,Label
beethoven.wav,2.5058000000000002,2.6449000000000003,0.172502986555647,0.55585,0
dual-channel.wav,0.856,0.8853999999999997,0.10723653947828524,0.5659000000000001,0
helix.wav,1.2793,1.3388,0.07097497365976195,0.5739000000000001,0
single-channel.wav,0.6646,0.6737999999999998,0.2813027735477792,0.5440499999999999,0
speech.wav,1.1249,1.1376,0.5921660745085284,0.52195,0
sweep.wav,0.308,0.3078,0.5087887188033835,0.526,0
