OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,944.365000192969
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,864.123528570118
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,918.63316762722
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,865.010268358714
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,860.190728319543
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,977.927469663926
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,926.679513282376
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,956.395183880772
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,974.066290452607
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,881.737118849387
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,879.945519757386
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,965.554565049451
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,900.607887886209
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,901.90993801267
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,877.719730944946
0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,673.564909369496
0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,669.324571852377
1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,750.794808892072
0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,688.876993081708
1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,695.574892172637
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,944.365000192969
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,918.63316762722
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,860.190728319543
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,864.123528570118
1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,750.794808892072
0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,688.876993081708
1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,695.574892172637
1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,677.179451514991
0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,673.564909369496
0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,669.324571852377
0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,611.9726965878409
0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,611.9700817351388
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,611.9678031326758
1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,611.9704022081409
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,611.9713107100057
1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,910.625329968725
1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,611.9695840096084
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,611.9676238997783
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,611.9659329351467
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,889.291270716887
0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,611.9691001670434
0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,611.9683439299205
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,611.9666506106272
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,924.604875288563
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,900.038357088812
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,926.776042803254
0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,611.9696092582155
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,611.9659802926664
0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,611.9694918265435
