iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,0.46
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,10,0.48
0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,90,0.43
0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,10,0.51
0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,10,0.45
0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,90,0.42
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,0.41
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,10,0.46
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,90,0.48
1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,10,0.45
0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,90,0.6025934998579927
0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,10,0.6083886307873958
1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0.6053921239235364
0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,10,0.6043007019225685
0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,10,0.6088184761767543
0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,90,0.6024267392376227
0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,10,0.6078770642897906
1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,90,0.6014643641890205
1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,10,0.6073868032086358
0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,90,0.6010951820996444
0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,90,0.603756519288052
0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,10,0.6045616247070582
0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,90,0.6088912227776333
1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,10,0.6011920426087528
0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,90,0.6085023426042094
1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,10,0.6016037671752584
0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,90,0.6024306694433869
1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,10,0.6029038767132695
1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,90,0.6015593944673698
1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,90,0.6073206686393559
1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,90,0.6087825698071202
1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,90,0.6077759990452227
1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,90,0.6077550896638173
0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,90,0.6080091673784132
1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,90,0.6031286245564574
1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,90,0.6078276989514275
1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,90,0.6039282630449285
1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,90,0.6065735189102501
1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,90,0.6082449137767852
1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,90,0.6012897606763798
1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,90,0.6023234795974851
