iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.07
0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,90,1.15
0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,90,1.12
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,90,1.15
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,1.13
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.06
0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,10,1.13
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,90,1.18
0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,90,1.14
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,10,1.27
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,90,1.07
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,90,1.19
0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,1.09
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,90,1.12
1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,90,1.13
0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,90,1.07
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,90,1.12
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.05
0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,1.04
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,90,1.15
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,90,1.15
0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,90,1.15
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,90,1.18
0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,90,1.14
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,90,1.2
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,90,1.34
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,90,1.3
0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,10,1.13
0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,90,1.27
0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,90,1.34
0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,90,2.1510088740455284
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,90,2.155461891504506
0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,90,2.1517345824866214
1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,90,2.1547058865035007
0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,90,2.1555898085277914
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,1.14
0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,90,2.1517577629137543
0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,90,1.16
0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,90,2.151453186050866
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,90,1.13
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,90,2.1516657857414856
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,90,2.155943142047805
0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,90,2.1530272863536006
0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,90,2.1548372612439395
