NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,1,1,1,0,0,0,0,1,0,1,0,8,8,1,0.35
0,1,1,0,0,0,0,1,0,0,0,0,0,22,160,0,0.55
0,0,0,0,1,0,0,0,0,0,0,1,1,22,320,0,0.55
1,1,1,0,0,1,0,1,0,1,0,1,0,44,320,0,0.63
0,1,1,0,0,0,1,0,0,1,0,1,0,44,8,0,0.7
1,0,1,1,0,1,0,0,1,1,0,1,0,48,160,0,0.72
0,0,0,0,0,0,0,0,0,0,1,1,1,44,8,1,0.8
0,0,0,1,0,0,0,0,1,0,0,0,0,44,320,0,0.82
1,0,1,1,0,0,1,0,0,0,0,0,0,44,8,0,0.92
1,0,1,0,0,1,0,1,0,1,0,1,1,44,320,0,0.95
0,0,1,1,0,1,1,1,1,1,0,1,1,48,8,1,1.2210726444450337
1,1,0,1,1,1,1,1,0,1,0,0,0,22,320,2,1.2222741031152522
1,1,0,0,1,1,1,1,1,1,1,0,0,22,160,2,1.22236368592123
1,0,1,1,1,1,1,1,1,0,0,1,0,8,320,0,1.2225600685375104
1,0,0,0,1,0,0,1,1,1,1,1,1,44,160,0,1.2226026496673832
0,1,0,0,0,0,0,0,0,0,0,1,1,8,320,2,1.2232250127398392
1,1,1,1,1,1,0,0,0,1,0,1,0,44,160,0,1.2235586071594786
1,0,1,1,1,0,1,0,1,1,1,0,0,44,160,1,1.2238934192072024
0,0,0,0,0,1,0,1,1,1,0,0,0,22,8,0,1.224034705842289
1,0,1,0,1,0,0,0,0,0,1,0,0,22,8,0,1.224419863610131
