iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,90,0.51
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,10,0.59
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,10,0.62
1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,0.51
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,10,0.57
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,0.51
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,10,0.63
0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,90,0.62
0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,90,0.5
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,10,0.61
1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,90,0.6776983763936738
1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,10,0.6717168457118932
1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,10,0.6774884287581874
1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,90,0.67289716276651
1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,90,0.6744716961221032
1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,90,0.6754418489346523
0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,10,0.6770027301965076
1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,90,0.672058382205348
1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,10,0.6726511337339248
0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,10,0.672171439983393
1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,90,0.676495005338027
0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,10,0.6730177801948921
0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,90,0.6725531889470601
1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,10,0.6756103768673033
1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,10,0.6716119237559033
1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,10,0.6784649639648566
1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,90,0.6770145161888059
1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,10,0.676971254252059
0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,10,0.6765731242660934
0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,10,0.6721861990538628
1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,90,0.6785139159767223
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,90,0.6760193136971351
0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,90,0.671964956132062
0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,90,0.6711410681764486
0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,10,0.62
0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,10,0.6747808358864371
0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,10,0.6722142155288022
1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,10,0.6719126040879201
1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,90,0.6773998306468809
0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,90,0.6719018511525681
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,90,0.6717592686535556
1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,90,0.6785328445067658
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,10,0.6770441335602222
1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,10,0.673775426642833
0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,90,0.6720606988463097
1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,90,0.6736755526639417
0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,90,0.6715144103707222
1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,10,0.6786788384984407
0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,10,0.6747371633450567
1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,10,0.6762564569403243
1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,10,0.676975759856028
0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,10,0.6759800041413022
1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,10,0.6723342866414287
1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,10,0.6776574498004531
1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,10,0.6739961440825604
0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,10,0.6772999218253013
0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,90,0.6712253090049731
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,10,0.64
0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,90,0.6735694691563391
0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,10,0.6758801475693081
0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,10,0.6747473142472065
1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,90,0.6732497549547424
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,10,0.63
1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,10,0.6773693529796251
0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,90,0.6726870296954689
0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,90,0.6710979549642384
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,90,0.6724732512795791
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,90,0.52
1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,90,0.6751579181694067
0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,10,0.678646354341603
0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,90,0.6780680593848105
1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,90,0.6758820943804457
0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,10,0.6770733257480134
1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,10,0.6768947906903587
0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,10,0.6740991138913464
0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,10,0.63
1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,90,0.6739470118190907
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,90,0.59
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,90,0.6784300927753967
0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,90,0.6766142184470145
1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,90,0.675712534186189
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,90,0.675141065595464
0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,90,0.6739267049947325
0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,90,0.57
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,90,0.6769901659061812
0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,90,0.5
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,90,0.55
1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,90,0.6727900566593537
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,90,0.6764987789537507
1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,10,0.6772149955769846
