NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,1,1,0,0,1,0,0,1,0,0,0,44,8,1,2.61
1,1,0,0,0,0,0,1,0,0,0,0,0,44,8,1,3.57
0,0,0,0,0,0,0,0,0,0,1,1,1,22,8,1,2.28
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,2,3.1
0,1,0,0,0,0,1,0,0,0,0,0,0,48,8,2,2.76
1,0,0,0,0,0,1,0,0,1,0,1,1,22,8,0,2.35
1,0,1,0,0,0,0,0,0,1,1,1,1,22,8,0,2.99
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,1,0.6
0,0,0,1,0,0,0,1,0,0,0,0,0,22,8,2,2.95
0,1,1,0,0,0,0,0,0,1,1,1,0,44,8,1,3.85
1,1,1,1,1,0,0,1,1,1,1,0,0,48,8,1,9.621119193784574
1,1,1,0,1,0,1,0,1,0,1,1,0,22,320,1,9.62373234145901
1,0,1,0,1,1,0,1,1,1,1,0,1,48,320,1,9.628055841411278
1,0,1,0,1,1,1,1,0,1,1,1,0,8,160,1,9.621756265601665
1,0,1,1,0,1,1,0,0,1,1,0,0,48,320,1,9.627166577477675
1,0,0,0,1,0,0,1,1,1,0,0,0,44,160,2,9.62564210702701
1,1,0,0,1,0,1,1,1,0,1,1,0,44,8,2,9.622045280742205
1,1,0,1,0,0,0,1,0,1,0,1,1,8,8,0,9.622504812321688
1,1,0,0,1,1,0,1,0,1,0,0,0,22,160,1,9.625325550288022
1,1,1,0,0,1,0,1,0,1,0,1,1,44,320,2,9.622832175660264
0,0,0,1,0,0,1,0,0,1,0,0,0,8,160,2,9.627011376040274
0,1,1,0,0,1,0,1,0,0,0,1,1,44,160,1,9.623635651674595
1,1,0,1,1,1,1,0,0,0,0,0,1,44,8,1,9.623429760112009
0,1,1,1,1,1,1,1,0,1,0,0,0,44,8,1,9.627301826098051
0,1,0,0,1,0,1,0,0,1,0,1,1,8,320,1,9.62469473036392
1,1,0,0,1,0,0,0,1,0,1,0,1,48,8,2,9.623372182070163
0,0,0,0,0,0,0,0,1,0,0,1,1,44,160,2,9.626909041435628
0,0,1,0,0,1,0,0,1,1,1,1,1,22,320,2,9.626130537542426
1,0,0,1,1,0,0,1,0,0,1,0,0,22,160,1,9.62272157867668
0,0,1,1,0,1,1,1,1,0,0,1,1,44,320,1,9.622335789091016
