NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,1,0,0,1,0,0,1,1,0,1,0,8,160,0,2.88
0,0,0,1,0,1,1,0,0,0,0,0,0,8,160,0,3.6
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,1,3.65
1,0,1,0,0,1,0,0,1,0,0,1,1,8,160,0,6.32
0,1,0,0,0,1,1,0,0,1,0,0,0,22,160,0,6.36
0,1,0,0,0,0,1,0,0,1,0,0,0,22,160,0,10.17
1,1,0,0,0,0,0,0,1,0,0,0,0,48,160,0,10.66
1,0,0,0,1,1,0,0,0,1,0,1,1,22,160,0,14.53
1,0,1,0,0,1,0,0,1,0,0,1,1,22,160,0,15.47
1,1,1,0,0,0,1,0,0,1,0,0,0,44,8,1,15.88
1,1,1,0,0,0,1,0,0,1,0,0,0,44,8,0,15.89
1,0,1,0,0,1,0,0,1,1,0,0,1,44,160,0,25.71
1,0,1,0,0,1,0,0,1,0,0,0,0,8,160,1,27.451206090841577
0,1,0,0,0,1,1,0,0,1,0,1,0,22,160,0,27.45125934687729
0,1,0,0,1,0,0,0,0,1,0,0,0,8,160,0,27.45130709254378
0,0,0,0,0,1,1,0,0,1,0,1,1,22,160,0,27.4514747629371
1,1,0,0,1,1,0,0,1,1,0,1,0,22,160,0,27.451590447193343
0,0,0,1,0,1,1,0,1,0,0,0,0,8,160,0,27.45196218485264
1,0,1,0,0,0,0,1,1,1,0,0,1,22,320,2,27.452394453645013
1,0,0,1,0,1,0,0,0,0,0,1,1,44,320,1,27.45260388300253
