NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,1.69
0,1,1,0,0,1,0,1,0,0,0,1,0,8,160,0,1.51
1,0,0,0,0,0,0,0,0,0,1,0,1,8,8,0,1.81
1,0,0,0,0,0,0,1,0,1,0,0,1,8,8,0,2.08
0,0,0,0,0,0,0,0,1,0,0,0,1,8,160,0,1.99
0,0,0,0,0,0,0,1,0,1,0,0,1,8,8,0,1.97
1,0,0,1,0,0,0,0,1,0,0,0,0,44,8,0,1.96
1,1,0,0,0,0,0,1,0,0,0,0,0,44,8,2,3.57
0,0,0,1,0,0,1,0,0,1,0,1,0,48,8,0,2.6
1,1,0,0,0,0,0,0,0,0,1,0,0,48,320,0,5.13
0,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,1.45
0,1,1,0,0,0,0,1,0,1,0,1,0,44,8,1,3.4
1,0,0,1,0,0,0,1,0,0,0,0,0,22,8,0,2.38
1,0,0,1,1,0,0,0,0,1,0,1,0,48,8,0,6.24
0,0,1,0,0,0,0,1,0,0,0,0,1,44,8,2,4.95
0,1,0,0,1,1,1,1,1,1,0,0,1,44,320,1,9.626266597634626
1,1,0,0,1,0,1,0,0,1,1,0,0,22,160,1,9.62706366714419
0,0,0,1,1,1,0,1,1,0,0,0,1,22,8,2,9.622869596274095
1,1,1,1,1,0,1,0,1,0,1,0,1,48,160,2,9.62608366101776
0,1,0,1,1,1,0,0,0,0,0,0,0,8,8,2,9.622677271105914
0,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,1.69
0,1,1,0,0,1,0,1,0,0,0,1,0,8,160,0,1.51
1,0,0,0,0,0,0,0,0,0,1,0,1,8,8,0,1.81
1,0,0,0,0,0,0,1,0,1,0,0,1,8,8,0,2.08
0,0,0,0,0,0,0,0,1,0,0,0,1,8,160,0,1.99
0,0,0,0,0,0,0,1,0,1,0,0,1,8,8,0,1.97
1,0,0,1,0,0,0,0,1,0,0,0,0,44,8,0,1.96
1,1,0,0,0,0,0,1,0,0,0,0,0,44,8,2,3.57
0,0,0,1,0,0,1,0,0,1,0,1,0,48,8,0,2.6
1,1,0,0,0,0,0,0,0,0,1,0,0,48,320,0,5.13
1,0,0,1,1,0,0,0,0,0,0,0,0,44,8,0,5.31
1,0,0,0,0,1,0,0,0,1,1,0,1,8,8,0,9.623469156758722
