NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,2,0.95
0,0,1,0,1,0,0,0,0,0,0,0,1,8,8,1,1.09
1,1,1,0,0,0,1,0,0,0,0,1,0,22,8,0,1.17
1,0,0,1,0,1,0,0,0,1,1,1,0,22,160,0,1.5
1,0,1,1,1,1,0,0,0,1,0,1,0,22,160,0,1.52
0,0,1,0,0,0,0,1,0,0,0,0,1,22,8,2,2.32
0,1,0,0,0,0,0,0,1,0,0,0,0,44,8,0,2.33
1,1,1,0,1,0,0,0,0,0,0,1,0,48,8,0,2.57
0,0,0,1,0,0,0,1,0,1,0,0,0,44,8,1,2.57
0,0,0,0,0,0,0,0,0,0,1,0,1,48,320,0,3.84
1,0,1,1,0,0,0,0,0,0,0,1,1,8,8,1,4.811106862542099
0,1,1,0,0,0,1,1,0,1,1,1,1,8,320,2,4.81292341762091
1,0,0,0,1,1,0,0,0,0,0,0,0,48,8,1,4.813222987470227
1,0,1,1,1,0,1,0,0,0,0,1,1,48,160,1,4.8133103823311885
0,1,1,0,0,1,1,0,0,1,0,0,0,48,160,1,4.813544079900749
1,0,1,0,0,1,1,1,1,1,0,1,0,48,160,0,4.813782107727497
1,0,1,0,0,1,1,1,0,1,0,0,1,22,160,1,4.813889155277855
1,1,1,0,0,1,0,1,1,1,0,1,1,44,8,1,4.813921463946671
1,1,1,0,0,1,1,0,0,1,0,0,0,8,8,2,4.81407746256325
0,1,1,1,0,0,1,1,1,0,1,1,1,44,8,1,4.814695132545236
