auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,1,0,0,0,0,1,0,0,1,0,0,7.31
1,0,0,0,0,0,1,1,0,1,1,0,7.24
0,0,1,1,0,0,0,0,0,0,1,0,11.5
0,0,0,1,0,0,0,0,0,1,1,0,11.6
1,1,1,1,1,0,1,0,0,1,1,0,7.22
1,1,0,1,1,0,0,0,0,1,1,1,7.25
1,0,0,0,0,0,0,0,0,1,0,1,7.28
1,0,1,0,1,0,1,0,0,0,1,0,7.3
1,0,0,0,0,1,1,0,0,0,1,1,6.64
0,0,0,1,0,0,0,1,0,0,0,1,11.57
0,0,0,0,0,0,1,0,0,1,1,0,11.53
1,1,1,1,1,0,1,0,0,0,1,0,7.29
0,0,1,0,1,0,0,0,0,0,0,1,11.5
0,0,0,0,0,1,1,0,0,1,0,0,12.13
0,0,0,1,1,0,0,0,0,0,0,0,11.56
1,1,1,1,1,0,1,0,0,0,0,0,7.31
0,0,0,0,0,1,1,0,0,0,1,1,12.17
0,0,0,0,0,1,0,0,0,1,0,0,12.09
0,0,0,0,1,0,0,0,0,0,0,1,11.53
1,1,1,1,1,0,0,0,0,1,1,0,7.29
0,1,1,1,1,0,0,0,0,0,0,1,11.58
0,1,1,1,1,0,0,0,1,1,0,0,14.313792694765272
0,1,0,0,0,1,1,1,0,0,0,0,14.315393358411429
1,1,1,1,0,1,0,1,1,1,1,1,8.99
1,0,0,0,0,0,1,1,1,0,0,0,8.41
0,0,1,0,1,0,1,0,1,0,1,0,14.311239351610132
1,0,0,1,0,1,0,1,1,0,0,1,14.314350442877654
1,0,0,0,0,1,1,0,0,0,1,1,6.64
1,0,1,0,1,0,0,1,1,1,0,0,14.317823398227782
0,0,1,0,1,1,1,1,1,0,1,0,14.31619352664024
1,0,1,1,1,1,1,0,0,0,0,0,14.311137952382026
1,1,1,1,1,1,0,0,0,1,1,0,14.313672143249132
1,0,1,0,0,0,1,1,0,1,1,1,14.31233449660913
0,1,0,0,1,0,1,0,0,0,1,0,14.317289786969107
1,1,1,1,1,0,1,0,0,1,0,0,14.316628884562498
1,0,1,0,1,0,1,0,0,1,1,0,14.311308154943651
1,1,1,1,1,0,1,0,1,1,1,0,8.46
1,0,0,0,0,0,0,0,0,1,0,0,7.21
1,1,0,0,0,1,1,0,0,1,1,1,14.311500417357871
1,0,1,1,0,1,0,0,1,0,1,1,14.315718960064466
1,0,0,0,1,0,1,0,0,1,1,0,7.18
0,1,1,0,0,0,0,0,0,1,0,1,14.31421149655494
1,1,1,1,0,0,1,0,0,1,0,0,7.31
1,0,0,0,1,0,0,0,0,1,1,0,14.311360919889042
1,0,1,1,1,0,1,0,0,1,0,0,14.314359003957822
0,0,1,1,1,0,1,0,1,1,1,0,14.317354086398593
1,1,1,1,1,0,0,0,0,0,0,0,7.28
1,1,1,1,1,1,1,0,0,1,1,0,7.89
1,1,1,1,1,0,0,0,0,1,0,0,7.25
1,0,1,0,1,0,1,0,0,0,0,0,7.3
1,0,0,1,0,0,0,0,0,1,0,0,7.29
1,1,1,0,0,0,1,0,0,1,1,1,14.315129477715095
1,1,0,0,0,0,1,1,0,1,1,1,14.318267678956444
1,0,1,1,1,0,0,0,1,1,1,0,14.311719527283048
1,0,0,0,0,1,1,0,1,1,1,0,7.93
1,1,1,1,1,1,1,0,0,0,1,1,7.9
1,0,1,0,1,0,1,0,0,0,1,1,14.31797492624405
1,1,0,0,0,1,1,0,0,0,1,0,7.93
1,1,0,0,0,0,0,1,0,0,0,0,7.3
1,1,0,1,1,0,1,0,0,0,1,1,14.317841874011135
1,0,0,1,0,1,0,0,0,0,0,0,6.75
1,0,0,0,0,1,1,0,0,1,0,0,14.315971739769383
1,1,0,1,0,0,0,0,0,1,0,0,7.29
1,0,1,1,1,0,0,0,0,0,1,0,14.315837749141412
0,0,1,0,1,0,1,0,0,1,1,1,14.316402412840924
1,1,0,0,1,0,1,1,0,0,1,0,14.317504674508497
1,1,0,1,0,1,0,0,0,0,1,1,14.31276118191312
1,1,0,1,1,1,0,1,0,1,0,0,14.313588472980005
1,0,0,0,0,0,0,0,0,1,1,0,7.24
1,1,1,1,0,0,0,0,0,0,0,0,14.31371322867401
1,0,0,0,0,1,0,0,0,0,0,0,6.73
1,1,1,1,0,0,0,1,0,1,1,1,7.25
0,1,1,1,1,0,0,0,0,1,0,0,14.312437407178908
1,0,0,1,1,0,0,0,1,0,0,0,8.43
1,0,1,1,0,0,0,0,0,1,1,0,14.311263249440414
0,0,0,0,0,1,1,1,0,0,1,1,14.316519060445888
1,0,1,1,0,0,1,0,0,0,1,1,14.315598726925359
0,0,0,1,1,1,0,0,0,0,0,1,14.318415972257869
1,0,0,0,0,0,0,1,0,1,1,0,7.28
1,1,1,1,1,0,0,0,0,0,1,0,7.28
1,0,0,0,0,1,1,0,0,1,1,0,6.68
1,1,0,0,0,0,1,1,0,1,0,0,7.26
1,1,1,1,0,0,1,1,0,0,1,0,14.312424898935504
1,0,0,0,1,0,1,1,0,1,1,0,14.312771955305873
1,1,0,0,1,1,1,1,0,0,0,1,14.314186851111822
1,0,0,1,0,1,1,0,0,0,1,0,14.314467777022282
1,0,0,0,0,0,1,0,0,1,1,0,7.3
1,0,0,0,0,1,0,0,0,0,1,0,6.74
1,1,0,1,0,1,0,0,0,1,0,0,14.312061404037806
0,1,1,1,1,0,0,0,0,0,0,0,11.53
