NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,2,2.59
1,1,0,0,0,0,0,1,0,0,0,0,0,22,8,0,9.45
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,3.23
1,0,1,0,0,0,0,0,0,1,1,1,1,22,8,1,8.5
1,0,0,0,0,0,1,0,0,1,0,0,1,22,8,0,8.89
0,0,1,0,0,0,1,0,0,1,0,1,1,8,8,2,5.23
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,0,7.96
1,0,1,0,0,0,1,0,0,1,0,0,1,22,8,0,13.41
1,0,1,0,0,0,0,0,1,0,0,1,1,8,8,2,5.21
0,0,0,1,1,1,0,0,0,0,0,0,0,22,8,0,10.15
0,0,0,0,0,0,0,0,1,0,0,0,1,22,8,0,14.24
0,0,1,1,0,0,1,0,0,0,0,1,0,44,160,0,13.11
1,0,1,0,0,1,1,0,0,1,0,1,1,48,320,0,14.08
1,0,1,0,0,1,1,0,1,1,1,0,1,8,8,2,27.45601236222848
0,0,1,1,1,1,0,0,1,0,0,1,1,8,8,1,27.451661196074053
1,0,1,0,0,0,1,0,1,1,0,1,1,8,8,2,27.456719306199147
0,0,0,0,0,0,0,1,0,0,0,0,0,22,8,1,27.45321224890657
1,0,1,1,0,0,1,0,0,1,0,1,1,8,8,2,27.452904414448952
1,0,1,0,1,0,0,0,0,1,0,0,1,44,8,1,22.65
1,1,1,1,0,0,0,0,0,1,1,1,0,8,8,2,27.45644992957994
1,0,1,1,0,1,1,1,0,1,1,0,0,44,320,2,27.451850381199883
0,0,0,1,1,0,0,0,0,0,0,0,0,44,320,2,27.453283341722404
0,0,1,0,1,1,1,0,0,0,1,0,0,48,320,1,27.45414833753535
0,1,0,1,0,1,0,0,1,0,1,1,0,22,160,2,27.45839902651244
0,1,0,1,0,0,0,0,0,1,1,1,1,44,320,1,27.452792474607463
1,0,1,1,1,0,0,0,1,0,1,0,0,48,8,1,27.458053153131633
0,0,0,1,0,1,1,1,0,0,1,0,1,44,160,0,27.4529299179829
0,1,1,0,1,0,1,1,0,1,1,1,0,22,320,0,27.45579901042724
0,1,0,1,0,0,0,1,1,1,0,1,1,48,160,1,27.452190627474383
1,1,0,0,0,0,1,1,1,1,0,0,1,44,320,0,27.45222371064962
1,0,1,1,0,0,0,0,1,0,0,0,0,22,8,0,27.455004740933063
1,0,0,0,0,0,1,0,0,1,1,1,1,8,8,2,27.458145266601058
0,1,0,0,0,0,1,1,0,0,0,0,0,22,8,0,27.45674624113784
0,0,0,0,0,0,1,0,0,1,0,0,1,22,8,0,13.37
1,0,1,1,0,0,0,0,1,1,0,0,1,22,8,0,27.45203102589983
0,0,0,0,1,0,0,0,1,1,0,1,0,8,8,2,27.45662473606725
1,0,1,1,0,0,0,0,0,0,0,0,0,8,8,1,27.451644448413177
1,0,1,1,0,0,0,0,0,1,1,1,1,22,320,1,27.4510980950946
0,0,1,1,0,1,0,0,1,0,0,0,1,22,8,0,27.457692681871684
0,0,0,0,0,1,0,0,1,0,0,1,1,8,8,1,27.454512858920918
0,0,0,1,1,1,0,0,0,0,0,0,1,22,8,0,27.45112305959625
1,1,0,0,0,0,0,0,0,1,0,0,0,22,8,0,27.45873079546879
1,1,0,1,1,0,1,0,1,0,0,1,1,8,8,2,27.454365951739106
1,0,1,1,0,0,0,0,0,0,0,0,1,8,8,2,27.45752269486127
1,0,1,1,0,1,0,0,1,1,0,1,0,48,320,2,27.45694404960661
1,0,1,0,0,0,0,0,0,1,0,1,1,8,320,2,27.458891540954838
0,0,1,0,0,0,1,0,0,1,0,1,1,22,8,1,27.4582794576583
1,1,0,0,0,0,0,1,0,1,0,0,0,22,8,2,27.455221351732725
0,0,1,0,0,0,1,0,1,1,0,0,1,22,8,0,27.455910406439976
1,0,1,0,0,0,0,0,1,0,0,1,0,8,8,2,27.457563616643878
1,0,1,1,0,0,0,0,1,1,0,0,0,48,8,2,27.458927071988036
1,0,1,0,0,0,0,0,1,1,0,0,0,8,8,0,27.451663421396027
1,1,0,0,0,0,0,1,0,0,0,0,1,22,8,0,27.458478369795575
1,0,0,0,0,0,1,0,0,1,0,0,0,22,8,0,27.457854639514068
1,0,1,1,0,0,1,0,1,1,0,0,1,22,8,0,27.451767829010887
1,0,1,0,1,0,0,0,0,1,0,0,1,44,160,1,27.453249097585978
1,0,1,0,0,0,1,0,1,0,0,1,1,22,8,0,27.45493781942196
