NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,1.03
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,1.31
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,1,1.44
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,2.76
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,0,1.86
0,0,1,1,0,0,1,0,0,1,0,1,0,22,320,0,2.44
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,3.61
0,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,2.77
0,1,0,0,1,0,0,0,0,0,0,0,0,22,160,0,6.19
1,1,1,0,0,0,1,0,0,0,0,0,0,44,160,0,2.34
1,1,0,0,0,0,0,0,0,1,1,1,0,22,8,0,2.79
1,1,1,0,0,0,1,0,0,1,0,0,0,22,8,0,2.67
1,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,2.01
1,1,1,0,0,1,0,1,0,1,0,1,0,22,320,0,3.1
0,0,0,1,0,0,1,0,0,1,0,1,0,8,8,1,1.0
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,0.97
1,1,0,0,0,0,1,0,0,1,0,1,0,8,8,1,1.24
0,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,1.48
1,0,1,1,0,1,1,0,0,1,0,1,0,22,8,0,2.28
1,0,0,1,0,1,0,0,0,1,1,1,1,22,8,1,30.751099461360027
1,0,0,0,1,0,0,1,0,1,1,0,0,48,320,2,30.75580474503409
1,0,1,1,0,1,0,0,0,1,0,0,1,48,320,2,30.75386797316698
0,1,1,1,1,0,0,0,0,0,1,1,1,8,320,2,30.75309317122826
0,0,0,0,0,0,0,0,0,0,1,0,1,8,160,2,30.75313992641483
1,0,1,1,1,1,1,1,1,0,0,0,1,44,320,2,30.7579449423217
1,0,1,1,1,1,0,0,0,0,1,0,1,48,8,2,30.756048195733698
1,0,1,0,1,0,0,0,0,1,0,1,0,44,8,1,30.75155323842136
1,1,1,0,1,1,1,0,0,1,1,0,1,8,320,2,30.758522816279303
1,1,1,1,0,0,1,0,0,1,1,0,0,22,320,0,30.752998756435197
1,1,0,1,1,1,0,0,0,1,0,1,0,48,160,0,30.753275257516112
