iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,10,0.47
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,10,0.41
0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,10,0.46
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,10,0.43
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,10,0.44
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,90,0.41
0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,90,0.43
0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,10,0.46
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,90,0.38
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,0.42
1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,90,0.5582026037378303
0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,90,0.5544126773384354
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,90,0.5587203082194327
1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,10,0.5511070417981896
1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,90,0.556990652341086
0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,90,0.552759735261736
1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,90,0.5576415686100514
0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,10,0.5533994160062456
0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,10,0.5583390423903978
1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,90,0.5565377703307206
1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,10,0.5575857956747166
1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,10,0.5545240789616497
0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,90,0.5560488450691861
1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,90,0.5588435963358513
1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,90,0.5513513377608241
0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,90,0.5582337676258879
1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,10,0.5526342882938623
0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,10,0.5589628773527233
1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,90,0.5535904386431302
1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,10,0.5546543392664935
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,90,0.5583634064973656
0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,10,0.5545176013056975
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,10,0.43
0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10,0.5563703547912149
1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,90,0.5563719213595529
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,10,0.5579494487234878
0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,10,0.5548551633286721
1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,90,0.5569390985838286
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,10,0.43
0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,90,0.45
0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,10,0.5584423863292691
0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,90,0.5570100844765253
0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,10,0.5568934288040253
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,10,0.5516834228019664
1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,90,0.5548594647372321
0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,90,0.5526811681490975
1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,90,0.5567790184667043
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,10,0.552241814877514
0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,90,0.5583289307244492
1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,90,0.5583786389245126
0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,90,0.5587549598148125
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10,0.4
1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,90,0.5571940456741388
1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,90,0.5513282815221983
0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,90,0.5557584466966542
1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,90,0.5567863967296767
1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,10,0.5545026424753671
0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,10,0.551544261425563
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,10,0.5513354823287874
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,90,0.39
1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,10,0.5519920822713746
1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,90,0.5576608150515344
1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,10,0.5548634498110536
0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,10,0.5560484020686789
0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,10,0.43
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,0.41
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,90,0.5580104003796056
1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,90,0.5539216333482976
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,10,0.42
0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,10,0.5536917915211513
1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,10,0.5512442312031781
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,90,0.5586253583615224
0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,90,0.5581381843637906
0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,90,0.5577927648858884
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,90,0.5553649716551194
1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,90,0.5521305067571504
0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,90,0.5547154428510497
0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,10,0.5515224086124098
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10,0.45
0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,90,0.5549561555348775
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,90,0.42
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,90,0.43
