NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,1,0,1,0,0,0,0,1,0,1,0,8,160,0,2.48
1,0,0,1,1,1,0,0,0,1,0,1,0,8,320,0,4.16
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,0,5.55
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,7.52
1,0,0,1,0,1,0,0,0,1,1,1,0,22,160,0,7.55
0,0,0,0,0,0,1,0,0,0,0,0,1,44,8,0,14.61
0,0,1,0,1,0,0,0,0,1,0,1,1,44,8,0,14.73
1,0,1,0,1,0,0,0,0,1,0,1,1,44,8,0,14.82
1,0,1,0,0,1,1,0,0,1,0,1,1,44,320,0,17.15
0,0,0,0,0,0,0,0,0,0,1,0,1,48,320,0,18.3
1,0,1,0,0,1,0,1,0,0,0,1,1,44,320,0,19.44
0,0,0,0,0,0,1,0,0,0,0,0,1,48,8,2,20.75
1,0,1,0,0,0,0,1,0,0,0,1,1,44,8,1,21.31
0,0,1,0,1,1,0,0,0,1,0,1,1,44,160,0,22.12
1,0,1,0,0,0,1,0,0,1,0,0,1,44,8,0,22.66
1,1,1,0,0,0,0,0,0,1,1,1,0,22,160,0,27.451032801069783
0,1,1,0,1,0,1,1,1,1,1,1,0,48,320,0,27.451133492672067
1,0,0,1,0,1,0,0,0,1,1,1,0,8,160,0,27.451271675379225
1,0,1,0,0,0,1,0,0,0,1,0,1,48,8,2,27.45127992044295
1,1,1,0,0,0,0,0,0,1,0,0,0,22,160,2,27.4512852224043
