OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,46918.2332191656
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,46800.3332163325
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,47932.6332310771
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,46068.914196605
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,46597.0166596771
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,47705.6666650765
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,46540.9165425576
0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,44625.0165246104
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,46267.5499483346
0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,47580.0498596389
1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,45198.7666380408
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,45268.6166493137
1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,47090.8497904457
0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,47464.083202016
1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,31693.7166624408
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,30048.483289763
0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,30077.3332857109
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,29559.3665774959
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,30578.7832079603
0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,29101.4999194858
1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,23312.97436956616
0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,23312.96925024886
1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,23312.969248257374
0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,23312.97376971315
0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,23312.97138924185
0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,23312.974809883315
1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,23312.97276248701
1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,23312.97391216673
1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,23312.972392994136
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,23312.973631272376
