auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
0,1,0,0,0,0,0,1,1,1,0,0,59.68
0,0,0,0,1,0,1,0,0,0,0,0,5.86
0,0,0,0,0,0,0,1,0,0,0,0,5.87
1,0,0,0,0,0,0,1,0,1,0,0,5.9
1,0,1,0,1,0,1,1,0,0,0,0,5.87
0,0,0,0,0,0,1,1,1,0,0,0,9.65
1,0,0,0,0,1,1,0,0,0,1,1,8.87
1,1,0,0,0,0,0,1,0,0,0,0,7.17
0,0,0,0,0,1,0,1,0,0,1,0,8.89
1,0,0,0,0,0,0,1,0,0,0,1,5.92
1,1,0,0,0,0,0,0,0,0,0,0,7.15
0,0,0,0,0,0,1,0,0,0,0,0,5.85
0,0,0,0,0,1,1,0,0,0,1,1,8.86
1,1,0,1,0,0,0,1,0,1,0,1,7.17
0,0,0,0,0,0,0,0,0,0,0,0,5.92
0,0,0,0,0,0,1,1,0,0,1,1,5.88
1,0,0,0,0,0,1,0,0,0,1,1,5.86
0,0,0,1,0,0,0,0,0,0,0,1,5.92
0,0,0,0,0,0,1,0,0,1,1,0,5.85
1,0,0,1,0,1,0,0,0,0,0,0,8.92
0,0,0,0,0,0,0,1,0,0,0,1,5.93
1,0,0,0,0,0,0,1,0,0,0,1,5.92
0,0,0,0,0,0,1,0,0,0,0,1,5.86
0,0,0,0,0,0,0,1,0,1,0,0,5.9
0,0,0,0,0,0,1,0,0,0,0,0,5.85
1,0,0,0,0,0,0,0,0,0,0,1,5.93
0,0,0,0,0,0,0,0,0,0,0,1,5.9
1,0,0,0,0,1,1,0,0,0,1,1,8.87
1,0,0,1,0,0,0,1,1,0,0,0,9.73
0,0,0,0,0,0,1,1,1,0,0,0,9.65
1,0,0,0,0,1,1,0,0,0,1,0,8.91
0,0,1,0,0,0,1,0,0,0,0,0,5.87
0,0,0,1,0,1,0,0,0,0,1,1,503.5639128037517
0,1,1,0,1,0,1,1,1,0,0,1,503.5656368611893
1,0,0,1,1,0,1,0,0,1,1,0,503.5682682838976
0,1,0,1,1,0,1,0,0,0,0,1,503.561932439326
1,0,0,0,0,0,1,1,1,0,1,0,9.7
0,0,0,1,1,0,1,0,0,0,0,0,503.56269084042674
0,0,1,0,1,0,1,0,0,0,1,0,503.5635929544132
0,1,0,0,0,0,1,0,0,0,0,0,7.04
0,0,0,0,0,1,1,0,1,0,0,1,503.5686281080503
1,0,1,0,1,0,1,1,0,0,0,1,503.5682625071759
0,0,0,0,0,1,1,0,0,0,0,1,8.86
0,0,0,0,0,1,0,1,0,0,0,0,8.92
0,0,1,0,0,0,0,1,0,1,0,0,503.5685240231699
0,0,0,0,0,0,1,1,0,0,0,0,5.9
0,0,0,0,0,0,0,1,0,0,1,1,5.88
0,0,0,1,0,0,1,0,0,0,0,0,5.88
0,0,1,0,0,0,1,0,0,1,0,0,503.5661020244032
1,0,0,0,0,0,0,1,0,0,0,0,5.96
1,0,0,1,1,1,0,0,0,0,0,1,503.5614484546126
1,0,0,0,0,0,0,1,0,1,1,0,5.94
1,0,0,0,0,0,1,0,0,0,0,1,5.87
0,1,1,0,0,0,0,0,0,0,1,1,503.5626435665886
1,1,0,0,0,0,1,0,0,0,1,0,503.56758480239216
0,0,0,0,0,0,1,0,1,1,1,1,503.56862509803256
1,0,1,0,1,0,1,0,0,0,0,0,5.87
0,0,0,0,0,0,1,0,0,1,1,1,5.87
1,1,0,0,1,0,1,0,0,0,1,0,503.5633888926075
0,0,0,0,1,0,1,0,0,1,1,1,503.5637552056539
1,0,1,0,0,0,1,0,0,0,0,0,503.56765909855335
0,0,0,0,0,0,0,1,1,1,0,0,503.5636277741327
1,0,0,0,0,0,1,1,0,0,0,1,503.5619234412637
1,0,0,0,0,0,1,0,0,0,0,0,5.91
0,0,0,0,0,0,0,0,0,0,1,1,5.92
1,0,0,0,0,1,0,0,0,0,0,0,8.91
0,0,1,0,0,0,1,0,0,1,1,0,503.5686081610634
0,0,0,0,0,0,1,0,1,1,1,0,9.71
0,0,0,0,1,0,1,0,0,0,1,0,503.5662550147339
1,0,0,0,0,0,0,1,0,1,0,1,503.5616378621283
0,0,0,0,0,1,1,1,0,0,0,0,503.5621812132006
1,0,0,0,1,0,1,0,0,0,0,0,503.5621041999692
0,0,1,0,0,0,1,0,0,0,0,1,5.89
0,1,0,0,0,1,0,1,0,0,0,0,503.5666890059097
0,0,0,1,0,0,1,0,0,0,0,1,503.56798612244376
1,0,1,0,1,1,1,1,0,0,1,0,503.56895104822615
0,1,0,0,1,0,1,0,0,1,1,1,503.564060715665
0,0,1,1,0,0,0,0,0,0,0,1,5.88
0,0,0,0,0,0,1,1,0,0,0,1,5.87
0,0,0,0,0,0,1,0,0,0,1,0,5.87
1,0,0,0,0,0,0,0,0,0,1,1,5.94
1,0,1,0,1,0,0,0,0,0,0,0,5.89
0,0,1,0,0,0,0,1,0,0,0,0,5.9
0,0,1,0,1,0,1,0,0,1,1,1,503.5614331003217
0,0,0,0,0,1,1,0,1,1,0,0,503.5661853537768
1,0,0,0,1,0,1,1,0,0,0,0,503.5621030258875
1,0,1,0,0,0,1,0,0,0,0,1,503.5626411314779
0,0,0,0,0,0,1,0,1,0,1,1,503.5684399088589
0,0,0,0,0,0,1,0,1,0,0,0,9.67
0,0,0,0,1,1,1,0,0,1,1,1,503.56838728287823
