iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,90,24.06
0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,10,39.7
0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,90,54.59
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,23.95
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10,31.99
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,90,41.92
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10,24.53
0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,90,54.73
0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,10,55.07
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,23.93
1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,10,59.98204125000581
1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,10,59.98668543847872
0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,10,59.98244685516498
1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,10,59.987831502282184
0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,90,59.98263233600464
0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,10,59.984588606112816
1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,10,59.982493051934405
0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,90,59.982033666034354
1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,10,59.98358684800209
0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,10,59.984505437860996
0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,90,59.981029624873074
0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,10,59.98224696467259
0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,90,59.98416375601175
0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,90,59.983686118509226
1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,90,59.98753268762758
1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,10,59.98162793434399
1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,10,59.98300191907315
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,10,59.983465923179374
0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,10,59.98301701576215
0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,10,59.98690649686059
1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,10,59.98408492223239
1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,90,59.98876100041625
0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,90,59.984327044672455
0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,90,59.982046397460486
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,59.98527801774519
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,90,59.98353913142107
0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,10,59.988698655721095
0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,10,59.98309018241363
1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,90,59.988199308498835
0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,90,59.982317519750346
0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,90,59.98132770837467
1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,10,59.9834114495515
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,90,59.98476535126173
0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,90,59.98559981326864
0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,90,59.98543808218295
0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,24.14
0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,10,59.98141693284595
1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,10,59.988643438284534
0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,10,59.98789377976649
0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,90,59.982993054503815
0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,90,59.9877362920317
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,59.98691255408905
0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,90,59.985159724862854
1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,90,59.98665132678622
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,24.04
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,59.98746855150074
1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,90,59.98240505777318
1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,90,59.98561200393122
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,23.87
0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,90,59.9868297421049
0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,10,59.98299785899529
0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,10,59.98446982078692
0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,90,59.98151426837428
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,10,24.54
0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,90,59.98698135194658
1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,10,59.988649115629606
1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,90,59.98452344942262
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,10,59.98141726490371
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,90,59.98113564572168
1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,90,59.986557858867506
0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,90,59.988287709320666
1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,10,59.987654550810056
1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,90,59.987665066709795
0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,10,59.98662672126272
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,90,59.98788792290223
0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,25.54
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,90,59.98404818162286
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,10,59.98507221994354
0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,90,59.98412678923464
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,90,59.98553283385535
1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,10,59.983593233378315
1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,90,59.981048169704515
0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,10,59.988535879626404
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,90,59.98736303612254
0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,90,59.98711217301003
0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,10,59.98541079525262
1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,10,59.98295091220496
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,90,39.16
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,10,59.98538592034582
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,90,59.98261664826141
