OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,24862.8332591592
1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,24798.2332969626
1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,29753.6833268867
0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,28516.3166039308
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28676.8666408575
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,29298.0832527636
1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,28981.6666304396
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,47343.0813559706
0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,28042.9332585522
0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,25152.5499580791
1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,25487.5833103945
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,24963.449977949
0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,29433.7061220414
0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,28738.1166340968
1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,29136.999983489
1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,25277.1499127938
1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,25075.0396257693
0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,46052.4333041668
1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,23312.969919126022
1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,23312.973680328298
0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,23312.97156656553
0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,23312.971166477106
0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,23312.97463664843
1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,23312.974545823592
1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,23312.97347101428
1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,23312.974930805776
1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,23312.972146933043
0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,23312.97437997866
0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,23312.97129192409
1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,23312.969666443125
