auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
0,0,0,1,0,0,0,1,0,0,0,1,4.48
0,1,1,1,1,0,0,0,0,1,1,0,3.99
0,0,0,0,0,0,0,0,0,0,1,1,4.43
0,0,0,0,0,0,0,1,1,0,0,0,11.65
1,0,0,1,0,0,0,0,1,1,1,1,9.7
0,0,1,0,0,0,0,0,0,0,1,1,4.44
1,1,0,0,1,1,1,0,0,0,1,1,5.13
1,1,1,1,1,0,0,1,1,1,1,1,7.89
0,0,0,1,1,1,1,1,1,1,1,1,13.41
1,0,1,0,1,0,1,0,0,0,0,0,2.84
1,1,0,1,1,1,0,1,1,0,0,1,16.128571247226205
0,1,0,0,0,1,1,1,0,0,0,0,16.12217660571577
0,1,0,1,0,0,0,1,1,0,1,1,16.12303376284977
0,0,1,1,1,1,1,1,0,0,1,0,6.1
1,0,1,0,0,0,0,0,1,0,0,0,16.123498773917916
1,0,1,0,0,1,1,1,0,1,0,0,16.128748542003255
1,0,1,1,1,1,0,0,0,0,0,1,16.124516380296523
0,1,1,1,1,1,0,1,0,0,0,1,16.12750656699285
1,0,1,0,1,1,1,1,0,0,1,1,16.122479405180037
1,0,1,0,1,1,0,1,0,1,0,0,16.123911040747757
0,0,1,0,1,0,0,1,0,1,0,0,4.44
1,0,1,0,0,0,0,1,0,0,0,0,2.83
1,0,0,0,1,0,0,1,0,1,0,1,2.85
0,1,0,1,0,0,0,1,0,1,1,1,3.98
0,1,0,0,0,0,0,1,0,0,0,0,3.98
0,0,1,0,1,0,0,1,0,1,0,1,4.46
1,0,0,0,0,0,0,1,0,1,0,0,2.85
1,0,1,1,0,0,0,0,1,1,1,0,9.71
1,0,1,0,0,0,0,1,0,1,0,0,2.83
1,0,0,0,0,0,0,0,0,1,0,1,2.87
0,0,0,1,0,0,0,0,0,0,1,1,4.44
0,0,1,1,0,0,0,0,0,0,1,1,16.121211804126524
1,0,0,0,0,0,0,1,1,1,0,0,16.1269582395769
1,0,1,1,0,1,0,1,0,0,1,0,16.12178058426535
1,0,0,0,0,0,0,0,0,1,1,0,2.84
1,0,1,0,0,0,0,1,0,1,0,1,2.85
1,0,0,0,1,1,1,0,0,0,1,1,16.12305295980152
0,1,0,0,1,0,0,1,0,1,0,1,3.99
0,1,0,0,0,0,0,1,0,1,0,0,16.123542388453444
1,0,0,1,0,0,0,1,0,1,1,1,16.124271315994186
1,1,0,0,1,1,1,1,0,0,1,0,16.128005456807912
1,0,1,1,1,1,1,1,0,0,1,1,4.96
0,0,0,0,0,0,0,0,0,1,0,1,4.47
1,1,0,1,0,0,0,1,0,1,1,1,16.125140725993784
0,1,1,1,1,0,0,0,0,1,0,0,16.12682368298579
0,0,1,0,1,0,1,1,1,1,0,0,16.126296189594225
1,1,0,0,0,0,0,1,0,1,0,0,2.31
1,0,0,1,1,0,0,1,0,1,0,1,16.124372469674363
1,0,1,0,0,0,0,1,0,0,0,1,16.121266188259668
1,1,0,0,1,0,0,0,1,0,0,0,16.123281303718564
1,0,0,0,1,1,0,1,0,1,0,1,16.128880001359764
1,0,1,1,0,0,0,1,0,1,0,0,16.126331336313267
1,0,0,0,0,0,0,0,0,1,1,1,2.86
0,1,1,1,1,0,0,1,0,0,0,0,16.12576822196048
0,1,1,1,0,0,0,1,0,1,0,0,4.0
1,0,0,0,0,0,0,1,0,1,1,1,16.128634462116832
1,0,1,0,1,0,0,1,0,1,0,0,16.126765959513605
1,1,1,0,0,0,1,0,0,0,0,0,16.122089932301158
1,0,0,0,1,0,0,0,0,1,1,0,16.12453169633145
0,0,0,0,0,0,0,0,0,1,1,0,4.44
1,0,0,0,0,0,0,0,0,0,1,1,2.86
0,1,0,1,0,0,1,1,1,1,1,1,16.128499853267595
0,1,0,0,1,1,0,0,0,0,0,0,9.59
0,0,1,1,1,0,0,1,0,1,0,1,16.128182811389
1,0,0,0,0,0,0,0,0,1,0,0,2.84
1,0,0,0,0,0,0,0,1,1,1,0,9.87
0,1,1,1,1,0,0,1,1,1,0,0,10.51
1,0,1,0,0,0,0,0,0,1,1,0,16.124353407866543
1,1,1,1,0,0,0,1,0,0,0,1,16.125565602146718
1,0,1,1,0,1,0,1,0,1,1,0,5.02
0,1,0,0,0,0,1,1,0,1,0,0,3.99
1,1,1,0,1,0,1,0,0,0,0,0,16.121862406487082
0,1,1,1,1,1,1,0,1,0,0,0,16.122213589219974
0,1,0,1,0,0,0,0,0,1,0,0,16.128687864963105
1,0,1,0,0,0,0,1,0,1,1,1,16.12341494708303
1,1,0,1,1,0,0,1,0,1,1,1,2.3
0,0,1,0,0,0,0,1,1,1,0,0,16.127742595235866
1,0,1,0,1,1,0,0,0,0,1,1,16.1220282006915
1,0,0,0,1,0,1,0,0,0,0,0,16.125703113896588
1,0,0,0,0,0,0,0,0,0,1,0,2.83
0,1,0,0,1,0,0,1,0,1,1,1,16.127628279254523
0,0,0,0,1,1,0,0,0,1,1,1,16.12520615450145
1,1,0,1,1,0,1,0,0,0,0,0,16.1239413556607
1,0,0,0,0,0,0,1,0,0,0,0,2.84
0,1,0,1,1,0,0,0,0,0,0,1,16.122203173885122
0,1,1,1,0,0,1,1,0,0,0,0,16.123499855070143
0,0,1,0,0,0,0,0,0,1,0,0,4.44
1,0,1,0,1,0,1,0,0,0,0,1,16.12610510372521
1,0,0,1,0,0,1,1,0,0,0,1,16.12856087635827
1,0,0,0,1,0,0,1,0,1,1,0,16.124783893520657
