OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,12882.8250863929
1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,12703.38606534
1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,9385.10362805809
1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,9385.099099674668
0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,16996.381693749
0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,11921.2876515996
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,12924.1499088194
0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,18149.6659434611
1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,9385.103076156813
0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,9385.096940429885
1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,17178.9931817502
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12604.2946795171
1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,9385.098550388357
1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,11595.8966960293
0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,9385.103122396918
0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,12889.3362461387
0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,11814.3654096789
0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,12873.322761579
0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,9385.098630791916
0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,9385.102378987567
1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,9385.103651036088
0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,9385.10070323608
1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,9385.102406093723
0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,9385.102039358331
0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,9385.10350752878
0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,9385.103570277986
1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,9385.101711803598
1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,9385.1003134868
1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,9385.09721950012
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,9385.103176534869
