OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,29135.3832517543
1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,46257.7999267585
1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,25930.0999507328
1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,29715.0832669696
1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,30006.3499064802
1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,29207.6163989302
1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,31162.5499813025
1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,25702.4165899878
0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,44612.2498631891
1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,29272.4332547856
1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,30766.1665784703
0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,26142.0333154696
1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,44453.116516267
1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,28776.6999434058
0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,31522.0999338036
0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,25043.7499586778
1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,32530.6999653006
1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,25241.9166418455
1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,26008.3332804497
1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,30097.2499302747
0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,23954.207658737785
1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,23954.207050819314
0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,23954.20528020536
1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,23954.202544725664
1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,23954.201592049674
0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,23954.20737790632
1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,23954.20224462899
0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,23954.20706766425
0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,23954.202104424323
0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,23954.206447610464
1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,23954.204788468618
1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,26161.4332971433
1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,23954.205991328097
1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,23954.20804641741
1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,23954.205635637187
0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,23954.203285780462
0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,23954.205606181495
0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,23954.208863656855
1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,44225.316112376
1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,23954.202213353234
0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,23954.205301243506
1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,23954.20437651672
0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,23954.20276977769
1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,23954.201358387258
1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,23954.20852841382
0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,23954.20396837572
0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,23954.207769167693
0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,23954.20250050081
1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,23954.204482947112
1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,28456.499994783
0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,23954.2089249487
0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,23954.204951978758
1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,23954.20363474394
0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,23954.205389519604
1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,23954.20149734161
1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,23954.202662846084
0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,26056.3666375704
1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,25407.6665845152
0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,23954.20155124574
0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,23954.204240030278
1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,23954.203955646426
1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,23954.20559731104
1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,23954.203938379706
1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,23954.207208800664
0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,23954.20747801374
1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,44750.4165637407
0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,23954.204909519816
0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,23954.201722272745
1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,23954.205851832256
1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,23954.201639289007
1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,44208.7999233714
1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,23954.207445331427
0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,23954.204122585357
0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,23954.20734681806
0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,23954.205945182846
1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,23954.204649829815
1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,29892.9166447452
1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,29708.3666374534
1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,23954.208859678496
1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,23954.202083997658
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23954.204714125368
1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,23954.20260361612
0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,23954.205786277686
1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,23954.202929588737
1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,23954.205657934643
0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,23954.20836559605
1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,23954.203386576337
0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,23954.20274901036
1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,23954.20378622959
1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,23954.206836924634
