id,8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,profile,qcomp,qpmax,qpmin,rc-lookahead,ref,scenecut,subme,threads,trellis,weightb,weightp,EncodeTime
2074,0,p8x8,3,1.878273939240144,2,16,0,-8,41.958831018057005,2:-2,temporal,0,435,3,hex,15,0,0,vbr,1,main,0.7411440758611425,25,7,141,14,40,5,43,1,0,2,1.08
2074,0,p8x8,3,1.878273939240144,0,16,0,-8,46.814970065962775,2:-2,temporal,0,435,3,hex,15,0,0,cbr,1,main,0.7411440758611425,24,19,146,2,21,6,63,0,0,1,1.08
2002,1,p8x8,3,0.719750900623822,1,12,0,3,7.165447725583405,-2:2,temporal,0,242,4,dia,15,0,0,none,1,main,0.8069654763699421,49,8,53,11,64,5,63,0,0,1,1.08
1707,1,p8x8,3,0.6157864219350295,1,12,0,3,11.241846059980343,2:-2,temporal,0,435,3,hex,61,0,0,none,1,main,0.7411440758611425,25,7,141,2,40,5,63,2,0,1,1.08
2074,0,p8x8,3,1.878273939240144,2,16,0,-8,41.958831018057005,2:-2,temporal,0,435,3,hex,13,0,0,vbr,1,main,0.7411440758611425,25,7,141,14,40,5,43,1,0,2,1.08
867,1,p8x8,3,0.6157864219350295,2,16,0,-5,21.270812435125265,2:-2,temporal,0,435,3,esa,6,0,0,none,1,main,0.7411440758611425,32,12,200,13,16,5,47,2,0,0,1.08
2002,0,p4x4,3,0.1314407456198111,1,13,1,3,28.260382569404623,2:-2,temporal,0,435,3,hex,15,1,0,none,1,main,0.7411440758611425,23,19,146,5,21,3,63,0,0,1,1.08
440,0,p4x4,3,0.1314407456198111,1,13,1,3,28.260382569404623,2:-2,temporal,0,435,3,hex,15,1,0,none,1,main,0.7411440758611425,23,19,146,5,21,7,63,0,0,1,1.08
2074,0,p8x8,3,1.878273939240144,0,16,0,-8,8.218709625748419,2:-2,spatial,0,435,3,hex,15,0,0,cbr,1,main,0.7411440758611425,24,19,146,4,21,6,63,0,0,0,1.08
2074,0,p8x8,3,1.878273939240144,2,16,0,-10,39.67690656497356,6:-6,temporal,0,435,3,hex,15,0,0,vbr,1,main,0.7411440758611425,25,7,141,14,40,5,43,1,0,1,1.08
1320,1,p8x8,1,0.2073579937077193,0,16,0,-8,46.814970065962775,2:-2,temporal,0,435,3,hex,15,0,1,cbr,1,main,0.7411440758611425,24,19,146,2,13,6,63,0,0,1,1.08
2074,0,p8x8,3,1.878273939240144,0,7,0,-8,46.814970065962775,2:-2,temporal,0,435,3,hex,11,0,1,cbr,1,main,0.7411440758611425,24,19,146,2,21,6,63,0,0,1,1.08
2074,0,p8x8,3,1.878273939240144,0,16,0,-8,18.24671329769852,2:-2,temporal,0,435,3,hex,15,0,0,cbr,1,main,0.7411440758611425,24,19,146,2,21,6,63,0,0,1,1.08
1320,1,p8x8,1,0.2073579937077193,0,16,0,-8,46.814970065962775,2:-2,temporal,0,435,3,hex,15,0,1,cbr,1,main,0.7411440758611425,24,19,146,2,21,6,63,0,0,1,1.08
1190,0,p4x4,3,0.1314407456198111,1,13,0,3,28.260382569404623,2:-2,temporal,1,435,3,umh,15,1,0,none,1,main,0.7411440758611425,34,3,146,5,21,3,63,0,0,1,1.08
867,1,p8x8,3,0.6157864219350295,2,16,0,-5,21.270812435125265,2:-2,temporal,1,435,3,esa,6,0,0,none,1,main,0.7411440758611425,32,12,141,14,40,5,43,1,0,2,1.08
2074,0,p8x8,3,1.878273939240144,0,7,0,-8,46.814970065962775,2:-2,temporal,0,435,3,dia,11,0,1,vbr,1,main,0.7411440758611425,24,19,146,2,21,6,63,0,0,1,1.08
2074,0,p8x8,1,0.2073579937077193,0,16,0,-8,46.814970065962775,2:-2,temporal,0,435,3,tesa,15,0,1,cbr,1,main,0.7411440758611425,20,19,146,2,13,6,63,0,0,1,1.08
1320,1,p4x4,3,0.1445022929414353,1,13,0,6,11.241846059980343,2:-2,temporal,1,453,1,hex,15,1,0,vbr,0,high,0.7214316074693485,51,7,141,7,35,5,37,0,0,0,1.18
129,1,p4x4,3,0.4968321940816694,2,13,0,7,3.941303844473592,4:-4,temporal,0,439,0,hex,63,1,0,vbr,1,high,0.2018228375429939,21,7,139,1,40,7,4,2,0,0,1.18
