id,8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,profile,qcomp,qpmax,qpmin,rc-lookahead,ref,scenecut,subme,threads,trellis,weightb,weightp,EncodeTime
424,1,p8x8,3,0.6157864219350295,1,13,0,-7,32.437819405677345,2:-2,temporal,1,435,3,hex,19,1,0,vbr,1,high,0.7214316074693485,26,15,76,7,16,5,44,2,0,1,2.8
453,1,p4x4,0,0.4506973449305193,0,13,1,-3,3.941303844473592,4:-4,temporal,1,435,2,esa,63,1,0,vbr,1,main,0.6791829517203887,23,14,11,2,40,1,43,1,1,0,2.8
1320,1,p4x4,3,0.6157864219350295,1,8,0,-9,11.241846059980343,5:-5,auto,1,435,3,hex,63,1,0,vbr,1,main,0.7214316074693485,25,7,141,7,40,5,37,1,0,2,2.8
207,1,p8x8,3,0.0001557340610643,1,12,0,3,18.445442229444044,2:-2,temporal,0,435,3,esa,15,1,0,none,1,main,0.7411440758611425,23,7,146,2,21,6,63,0,0,0,2.1
1616,1,p8x8,3,0.6157864219350295,1,12,0,5,10.789527957369769,2:-2,temporal,0,435,3,hex,15,0,0,none,1,main,0.7411440758611425,25,7,201,2,40,5,63,1,1,2,2.1
122,0,p4x4,2,0.6157864219350295,0,12,0,8,11.241846059980343,2:-2,temporal,1,435,2,esa,63,0,0,vbr,0,high,0.6791829517203887,23,17,11,2,40,1,44,2,0,0,2.8
867,1,none,3,1.6207602665486438,0,12,1,9,25.82327767066316,4:4,spatial,0,331,3,dia,63,1,0,vbr,1,baseline,0.7214316074693485,25,7,218,7,16,5,44,2,0,2,5.0
867,1,p4x4,3,0.6157864219350295,0,13,1,-3,11.241846059980343,6:6,temporal,0,435,3,hex,62,1,0,vbr,1,main,0.7214316074693485,25,7,239,1,99,0,6,0,0,0,2.67
554,0,p8x8,2,0.3108999750712923,1,12,0,3,11.241846059980343,2:-2,temporal,1,435,3,hex,59,1,0,none,1,main,0.7411440758611425,23,4,156,7,40,4,63,0,0,1,2.1
867,1,p8x8,3,0.6157864219350295,0,12,0,8,11.241846059980343,2:-2,temporal,0,435,3,esa,15,0,0,none,1,main,0.7411440758611425,32,7,201,2,67,1,4,0,0,0,2.1
1462,1,p4x4,2,0.9625735019710584,0,11,0,-9,20.199797270161625,2:2,temporal,1,435,2,umh,4,1,0,vbr,1,main,0.6791829517203887,35,17,137,2,40,1,43,2,0,0,2.8
867,1,p8x8,3,0.6157864219350295,1,12,0,8,11.241846059980343,2:-2,temporal,1,435,2,hex,63,1,0,vbr,1,main,0.6791829517203887,25,7,44,7,16,8,32,1,0,2,2.8
554,0,p8x8,2,1.6755066858740757,2,7,0,8,33.73012219639163,2:-2,temporal,0,435,3,hex,15,1,0,none,1,main,0.7411440758611425,32,12,201,2,67,7,33,0,0,0,2.1
1559,1,p4x4,3,0.6157864219350295,1,14,0,-3,11.241846059980343,2:-2,temporal,0,435,1,hex,63,1,0,vbr,1,main,0.6791829517203887,23,17,61,2,40,1,43,0,0,0,2.8
347,1,p4x4,3,1.058792069168873,1,13,0,-8,49.00750698985292,2:-2,temporal,1,435,0,hex,63,1,0,vbr,1,main,0.6791829517203887,25,1,161,7,54,5,63,1,0,1,2.8
2002,1,p4x4,3,1.058792069168873,1,13,1,8,50.891546702591,2:-2,spatial,1,435,3,hex,15,1,0,none,1,baseline,0.7214316074693485,25,7,218,7,40,5,44,1,0,2,3.51
2074,0,p8x8,3,1.878273939240144,0,7,0,8,33.73012219639163,2:-2,spatial,1,435,0,dia,15,0,1,cbr,1,baseline,0.0393652607209277,25,15,69,2,71,0,47,0,0,0,2.76
554,0,p8x8,2,0.1127883646618428,0,7,0,8,33.73012219639163,2:-2,temporal,1,435,3,hex,15,0,0,none,1,main,0.7411440758611425,25,7,201,2,40,5,63,0,1,2,2.1
2002,0,p8x8,3,0.6157864219350295,1,12,0,3,11.241846059980343,2:-2,temporal,1,435,3,hex,15,1,0,none,1,main,0.7411440758611425,25,3,156,7,21,6,27,0,0,1,2.1
1320,1,"p8x8,b8x8,i8x8,i4x4",3,0.6157864219350295,1,14,0,-7,11.241846059980343,5:-5,temporal,1,435,1,hex,63,1,0,vbr,1,main,0.6791829517203887,23,17,11,2,28,5,43,1,0,0,2.8
674,1,p4x4,3,0.6157864219350295,1,12,0,8,11.241846059980343,2:-2,spatial,1,435,3,hex,15,1,0,none,1,main,0.7214316074693485,25,7,141,2,40,5,63,1,0,2,432.7053430281427
674,1,p4x4,3,0.6157864219350295,1,12,0,8,32.370527809888735,2:-2,spatial,1,333,3,hex,15,1,1,cbr,1,main,0.7214316074693485,25,3,141,7,40,5,63,1,0,2,432.70756693354775
2002,1,p4x4,3,1.058792069168873,1,13,0,8,38.687654164818326,2:-2,spatial,1,435,3,dia,15,0,0,none,1,baseline,0.7214316074693485,25,7,218,7,40,5,44,1,0,2,432.70404642346375
1320,1,p4x4,3,0.6157864219350295,1,12,0,8,38.687654164818326,2:-2,spatial,1,435,3,dia,15,1,0,cbr,1,main,0.7214316074693485,25,3,141,7,40,5,63,1,0,2,432.70448950713813
1320,1,p4x4,3,1.058792069168873,1,12,0,8,38.687654164818326,2:-2,spatial,1,435,3,dia,15,1,0,cbr,1,baseline,0.7214316074693485,25,3,141,7,40,5,63,1,0,2,432.70655720445063
674,1,p4x4,3,0.6157864219350295,1,12,0,8,38.687654164818326,2:-2,spatial,1,333,3,dia,15,1,0,cbr,1,main,0.7214316074693485,25,3,141,7,40,5,63,1,0,2,432.7051400154547
1514,1,p4x4,3,0.6157864219350295,1,12,0,8,38.687654164818326,2:-2,spatial,1,196,3,dia,15,1,0,none,1,main,0.7214316074693485,25,3,141,3,40,5,63,1,1,2,432.7085712383404
1320,1,p4x4,3,1.058792069168873,1,12,0,8,38.687654164818326,3:3,spatial,1,435,3,dia,5,1,0,none,1,baseline,0.7214316074693485,25,3,141,7,40,5,63,1,1,2,432.70466166607724
