OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,552.715075630262
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,468.627675544544
1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,547.943163450135
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,608.225371582123
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,549.745692064483
1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,823.127561521716
0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,585.366016383559
1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,394.2938938859
1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,560.623402151388
0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,848.5570375384
0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,252.2819866452424
1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,252.2862149744548
1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,252.28352507532264
1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,252.2827196962236
0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,252.28705298649845
1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,252.28403976864928
0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,252.28405619359012
1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,252.28164174362837
0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,252.2829164080265
0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,252.28446673570585
1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,252.2852657693881
0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,252.28681911639356
0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,252.28393140549343
1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,252.28361488671527
1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,252.28212402399285
0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,252.28605938072468
0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,252.2868517934116
0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,252.282574687084
1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,252.2824630353104
1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,252.28267975202039
1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,252.28367287866791
1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,252.2832758572251
1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,252.28517157280203
1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,252.2887736668059
0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,252.28856580214511
1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,252.28226050014092
