iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.07
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.05
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,90,1.12
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,1.04
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,10,1.05
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,90,1.03
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,90,1.11
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.08
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,90,1.06
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.01
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,90,1.07
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,1.09
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,90,1.06
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.06
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,1.09
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,90,1.11
0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,10,1.63
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,10,1.3
1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,90,2.152981330939279
1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,90,2.1524870023169425
1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,10,2.158189568602749
1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,10,2.157934574354237
0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,90,2.1574327862082257
1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,10,2.158702084944984
1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,10,2.1560276393263096
1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,10,2.1581510657172682
1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,90,2.151645429370633
0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,10,2.151652107849797
0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,10,2.1535266106365722
1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,10,2.1560441163853605
0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,90,2.154832647623465
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,90,2.1559978542170213
0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,90,2.1574032915513763
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,90,2.157518868269622
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,90,2.1569304883146545
0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,90,2.1557722621180413
0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,90,2.153683367767408
0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,90,2.1581571276477294
0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.1547470682469356
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,90,2.154824864775595
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,90,1.08
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,90,2.155312497813418
0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,90,2.155438275917763
0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,90,2.1555252600793278
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,90,2.1577614239836604
0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,10,2.1557326473260696
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,90,2.1589120540104574
0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,90,2.157382499216562
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,90,2.1544998158287147
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,90,1.19
0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,90,2.158871577008168
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,90,2.1575292896320497
0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,90,2.1551101168057434
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,2.1543744019867472
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,1.06
0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,90,2.1553835859332113
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,10,2.158054760835233
0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,90,2.151315464019519
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,90,1.29
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,90,1.05
0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,90,2.1570411300706023
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,10,2.1580137829213775
0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,90,2.1535169369275096
0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,90,2.151317610671639
0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,90,2.1570781798993
0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,90,2.1533225249983414
1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,10,2.151099375318282
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,2.153673841179652
0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.152811051446716
0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,90,2.1560668799610863
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,10,1.09
0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,90,2.1514890398482636
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,90,2.1578717248349166
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,90,2.151689289221953
0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,90,2.154211835989189
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,90,2.1578505139746382
0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,90,2.1532948557390323
0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,90,2.1585384424658867
0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,90,2.151593673578213
0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,90,2.1529496285486043
0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,90,2.1518761252125027
