auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
0,0,0,1,0,0,0,1,0,0,0,1,4.06
0,0,1,0,0,0,0,0,0,0,1,0,2.04
0,0,0,0,1,0,0,1,0,0,0,1,2.4
0,0,1,1,0,0,0,0,0,0,1,0,2.76
1,0,0,0,0,0,0,1,0,0,1,0,0.15
0,0,0,0,0,0,1,1,0,0,1,0,2.04
0,0,0,1,0,0,0,0,0,0,1,0,2.75
0,0,0,1,0,0,0,0,0,0,1,1,2.75
0,1,1,1,1,1,1,0,0,0,1,1,7.35
1,1,1,1,0,1,1,1,1,0,1,0,48.33
1,0,0,1,1,0,0,0,0,0,1,0,9.02
1,1,1,1,1,0,0,0,0,1,0,0,24.69
0,1,0,1,1,0,0,1,0,1,0,0,6.99
0,1,1,1,1,1,1,0,0,0,0,0,7.33
0,0,1,0,1,1,1,0,0,0,1,1,116.92839611308086
1,1,1,0,1,1,1,0,1,1,1,1,116.92223174325768
0,1,1,0,0,1,0,1,0,0,1,1,116.92873869079105
0,0,1,0,1,0,1,1,0,1,1,0,116.92683035472726
0,1,0,0,1,1,0,0,1,1,1,0,116.92707936456037
1,0,1,1,1,1,1,0,1,0,0,0,116.92722394677314
0,0,0,0,0,0,1,1,0,0,1,0,2.04
0,0,0,1,0,0,0,1,0,1,1,0,2.76
0,0,0,1,0,0,0,0,0,0,1,0,2.75
0,1,0,0,1,0,0,0,0,1,1,0,8.06
0,1,0,0,0,0,0,0,0,0,1,0,7.43
0,1,1,1,1,0,0,1,1,0,1,0,32.3
0,1,1,1,1,0,0,0,1,1,1,0,32.3
0,0,0,1,0,0,0,0,1,1,1,0,7.81
0,0,0,1,0,0,0,0,1,0,1,0,7.81
0,1,1,1,1,0,0,0,1,0,1,0,32.14
0,1,0,1,1,1,1,0,0,0,0,1,116.92365365958578
0,0,0,0,0,0,0,0,1,1,1,0,13.31
0,0,0,0,0,0,0,1,0,1,1,1,2.05
1,0,0,1,0,0,1,0,0,0,0,0,116.92473637013421
0,1,1,1,1,0,1,0,0,0,1,1,116.9254610398845
0,1,1,0,1,1,1,0,1,0,0,0,116.92148749278063
0,0,0,0,0,0,0,1,0,1,1,0,2.04
0,0,0,0,0,0,1,1,0,0,0,1,2.4
0,0,0,0,0,0,0,0,1,0,1,0,13.34
0,1,0,0,0,0,1,0,0,0,1,0,7.42
0,0,0,0,0,0,0,1,0,0,1,0,2.04
0,0,1,0,0,0,0,0,0,1,0,0,2.41
0,0,0,1,0,0,1,1,1,0,1,0,116.92746043677181
0,1,0,0,0,0,0,0,1,1,0,0,116.92209348745973
0,0,0,0,0,1,0,0,0,0,1,0,0.11
0,1,0,0,0,1,1,1,0,0,1,0,116.92695487605667
1,0,0,1,1,1,1,0,0,0,1,1,116.92243770220469
0,1,1,0,0,0,1,1,0,0,1,0,7.44
0,0,0,1,0,0,1,1,0,0,1,0,116.92533476464125
0,0,0,0,0,0,1,1,1,0,1,1,116.92519365433763
0,0,0,1,1,0,1,1,1,0,1,0,116.92292386577593
0,0,1,0,0,0,1,1,0,0,1,0,2.03
0,0,0,1,1,0,0,1,0,0,0,1,116.92397637476527
0,0,0,0,1,0,0,0,1,0,1,1,116.92106580275397
0,0,0,0,0,0,1,1,0,1,0,0,116.92676152722409
0,0,1,0,0,0,0,1,0,1,0,0,116.92833704848269
0,0,1,0,0,0,1,1,1,0,0,1,116.92329709840311
0,0,0,0,0,0,0,1,0,1,0,1,116.92353467482964
0,0,0,0,0,0,0,1,1,1,0,0,116.92786427827816
1,0,1,1,0,0,0,1,0,0,1,0,116.92465695765637
0,0,1,0,0,0,0,1,0,0,1,0,2.04
0,0,0,1,0,0,1,0,0,0,0,0,4.03
0,0,0,0,0,0,1,1,0,0,0,0,2.4
0,1,1,1,1,1,1,1,0,0,0,1,116.92715053797083
0,0,0,1,1,0,0,1,0,0,1,1,116.92140551454467
0,0,0,1,0,0,0,1,0,1,0,0,4.08
0,0,0,1,0,0,1,0,0,0,1,1,116.92823155497432
0,0,1,0,0,0,1,0,0,0,1,0,2.03
0,1,0,0,0,0,0,1,0,0,1,0,7.45
0,0,1,1,0,0,0,0,0,1,1,0,2.74
0,0,0,0,0,0,0,0,0,0,1,0,2.05
0,0,0,0,1,0,1,1,0,0,1,1,116.92116775043458
1,0,0,0,0,0,1,0,0,0,1,0,0.15
1,0,0,0,0,1,0,0,1,0,1,0,52.67
1,0,0,0,0,0,1,1,0,1,1,0,0.15
0,0,1,0,0,0,0,1,1,0,1,0,116.92152157563187
0,0,0,1,1,0,0,1,0,1,1,1,116.92364289291561
0,1,0,0,0,1,0,1,0,0,1,1,116.92199974960546
0,0,1,0,0,0,0,0,1,0,1,0,13.46
1,0,0,0,0,1,0,1,0,0,1,1,116.92334552378543
1,0,0,0,0,1,0,0,0,1,1,0,116.92122674796008
1,0,1,0,0,0,1,0,0,0,1,1,116.92593064215882
1,0,1,0,0,0,1,0,0,0,1,0,116.92761021245748
0,1,0,0,0,0,1,1,0,1,1,0,116.9265987209278
0,0,0,0,0,0,1,1,0,1,1,0,2.03
0,0,0,0,0,0,0,1,0,0,0,0,2.4
0,0,1,0,0,1,1,1,0,0,0,1,116.92665474611181
0,0,1,0,0,1,0,0,1,0,0,0,10.85
0,1,0,0,0,0,1,1,0,0,1,0,7.42
0,0,1,0,0,0,0,1,0,1,1,0,116.92562566163515
