NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,2,0.57
0,0,0,0,0,0,0,0,1,1,0,1,1,22,8,1,1.44
0,0,0,0,0,0,0,0,1,0,0,1,1,48,8,1,2.51
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,0.67
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,0.78
1,0,0,0,0,0,0,0,1,1,0,1,1,22,8,1,2.28
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,1,0.69
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,0.72
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,0,0.88
0,1,0,0,0,0,0,0,1,0,0,0,0,22,8,1,1.61
1,0,1,1,0,1,1,0,0,1,0,1,0,44,320,0,1.97
1,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,1.0
1,0,1,1,1,0,0,0,0,0,0,1,0,8,8,1,0.92
0,1,0,0,0,0,0,0,1,1,0,1,0,22,8,1,1.6
1,0,0,0,0,0,0,0,1,1,0,1,1,8,8,1,1.13
0,0,0,0,0,0,0,0,1,1,0,1,1,22,8,0,2.51
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,1,0.96
1,0,0,0,0,0,0,0,1,1,0,1,1,8,8,0,1.16
1,0,1,1,0,0,0,0,0,1,1,1,0,22,8,1,1.17
0,1,0,0,0,0,0,0,1,0,0,1,1,8,8,2,4.814601577918684
1,1,1,0,1,0,1,0,1,0,0,1,1,22,320,0,4.816736552384939
0,1,1,0,0,1,1,0,1,1,1,1,1,48,160,1,4.816307932362157
0,1,1,0,0,1,0,0,0,1,0,1,0,22,8,1,4.81150188900107
0,0,1,0,1,1,1,1,1,0,1,1,1,48,160,1,4.812245610216666
0,0,1,0,0,0,0,0,0,0,0,0,1,8,8,1,4.814830131998153
1,1,1,1,0,0,1,0,0,0,1,0,0,44,160,0,4.812225360229924
0,1,0,1,0,0,0,1,0,1,0,0,0,8,320,2,4.813127564995619
1,1,1,1,1,0,1,0,1,1,0,0,0,44,160,2,4.811901565336161
0,1,1,0,1,1,0,0,0,0,1,0,0,48,160,2,4.8174816817604125
1,1,1,0,0,0,0,1,0,1,0,0,1,22,320,1,4.814096229963371
