NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,1,0,0,1,0,1,0,1,0,1,0,8,160,0,0.32
0,0,1,1,1,0,0,0,0,0,0,0,0,8,8,0,0.32
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,2,0.36
0,0,1,1,1,0,0,0,0,0,0,0,0,8,8,2,0.34
0,1,0,0,0,0,0,0,1,0,0,0,0,8,320,0,0.36
1,1,1,0,0,1,1,0,0,1,0,1,0,8,160,0,0.33
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,0.34
1,1,1,0,0,1,0,1,0,1,0,1,0,8,8,0,0.3
0,0,0,0,0,0,1,0,0,1,0,1,1,8,8,0,0.42
0,0,0,0,0,0,0,0,1,0,0,1,1,44,8,0,1.1
0,1,1,0,1,0,0,0,0,0,0,0,0,48,8,2,0.59
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,0,0.37
1,0,1,0,0,1,1,0,0,0,0,1,1,44,160,0,1.05
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,0,0.41
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,0.51
1,1,1,0,0,0,0,0,1,1,0,1,0,44,8,2,0.62
0,0,0,0,0,0,0,0,1,0,0,0,1,8,160,0,0.45
1,0,0,0,1,0,0,0,0,1,0,1,1,48,8,1,0.93
0,0,0,0,0,1,0,1,1,0,0,1,1,8,320,1,1.2234658403473175
1,1,0,0,1,1,0,1,1,1,1,0,1,22,160,2,1.2238570312333086
1,1,1,0,0,1,0,1,0,1,0,1,0,8,160,0,0.32
0,0,1,1,1,0,0,0,0,0,0,0,0,8,8,0,0.32
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,2,0.36
0,0,0,0,0,0,0,0,1,0,0,0,1,8,160,0,0.45
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,0,0.41
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,0.51
1,1,1,0,0,0,0,0,1,1,0,1,0,44,8,2,0.62
1,0,1,0,0,1,1,0,0,0,0,1,1,44,160,0,1.05
0,0,0,0,0,0,0,0,1,0,0,1,1,44,8,0,1.1
0,1,1,0,1,0,0,0,0,0,0,0,0,48,8,2,0.59
0,0,1,1,1,0,0,1,0,1,0,1,0,8,160,0,1.2272057665579694
1,0,1,0,0,1,0,0,0,0,1,0,1,8,8,0,1.22782316068849
1,0,1,1,1,0,0,0,0,0,0,0,0,8,8,0,1.2244526874405235
0,1,1,1,0,0,1,1,0,1,0,1,0,44,8,2,1.224847109416427
0,0,1,0,1,0,0,0,0,0,0,0,0,8,8,0,1.2229866116209382
1,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,0.38
1,1,0,0,1,1,0,1,1,1,0,1,0,8,160,0,1.2273748384669672
1,1,1,0,1,1,1,0,0,1,0,1,0,8,160,2,1.2254496829756327
1,1,1,1,1,0,0,0,1,0,0,0,0,8,8,0,1.225516482007071
