NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,1,0,0,1,1,0,0,1,0,1,0,44,320,0,2.54
0,1,1,0,0,1,0,0,1,0,0,0,0,22,160,0,3.34
1,0,0,0,1,0,0,0,0,0,0,0,1,22,8,1,4.2
1,0,1,1,1,0,0,0,0,0,0,1,0,22,8,0,5.11
0,0,0,0,0,1,0,0,0,1,1,1,1,22,320,0,5.6
1,0,0,1,0,0,0,0,0,0,1,0,0,22,8,0,5.61
0,1,1,0,0,0,0,1,0,0,0,0,0,22,160,0,5.74
1,0,0,1,0,0,0,0,1,1,0,0,0,48,8,0,6.25
1,0,1,1,0,0,0,0,0,1,1,1,0,48,8,0,6.52
1,0,0,1,0,0,0,0,0,0,1,0,0,44,8,1,8.37
0,0,0,1,0,0,0,0,0,0,1,1,0,48,8,0,10.48
1,1,1,1,1,0,0,0,0,0,0,1,0,22,8,1,30.751040291626026
1,1,1,0,0,1,1,0,0,1,1,1,0,44,160,0,30.7510792516059
1,1,1,1,1,0,0,1,0,1,0,1,1,22,320,1,30.75116172371279
0,0,0,1,1,0,0,0,1,0,0,0,0,48,8,0,30.751438388462
0,1,0,1,1,0,0,0,1,1,0,1,1,48,8,0,30.751726595460884
1,1,0,0,1,0,0,1,0,0,0,1,1,22,320,1,30.751761924278572
0,0,0,0,1,1,1,0,1,1,0,0,0,48,160,0,30.75184623786941
1,1,1,0,0,1,1,0,0,1,1,1,0,44,320,0,30.751905910484957
0,0,1,0,0,1,0,1,0,0,0,1,0,22,8,0,30.751937067855614
