iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,10,1.49
0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.46
0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.47
0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,90,1.48
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,90,1.45
0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,90,1.46
1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.55
0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,10,1.49
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,10,1.52
0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,90,1.48
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,10,1.48
0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,90,1.45
0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,90,1.49
0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,90,1.56
0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,90,1.6
0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,90,1.49
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,90,1.54
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,10,1.48
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,10,1.49
0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,10,1.47
0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,90,1.8830734806363738
1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,90,1.8828675495727751
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,90,1.881152762693429
0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,10,1.8867440663728348
0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,90,1.8877214870010666
0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,10,1.882751038196044
1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,90,1.8861101503431723
1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,10,1.8838686628887296
0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,10,1.883286461506947
0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,90,1.8872535849917749
0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,90,1.885386030805388
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,90,1.44
0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,90,1.46
1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,90,1.8886384595747367
0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,90,1.8813987218764596
0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,90,1.881827849102743
0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,90,1.8833432518342947
0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,10,1.888586760303601
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,90,1.883327205572986
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,10,1.8841667814354828
0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,10,1.882145352216371
0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,90,1.88170552978528
0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,90,1.5
1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,90,1.886424564099055
0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,90,1.888901773576319
0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,10,1.8841157941643116
0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,90,1.8870162074110866
0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,90,1.8819461652015872
0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,90,1.8856162935064311
0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,90,1.8845175466180304
0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,90,1.48
0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,90,1.47
0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,90,1.8826719107955565
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.45
