iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,90,0.4
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,10,0.43
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,90,0.51
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,0.39
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,10,0.44
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,10,0.44
0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,10,0.5
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,10,0.39
1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,10,0.42
0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,90,0.42
1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,10,0.5571499183425407
1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,10,0.5554047582327198
0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,90,0.5550656489047007
1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,10,0.5563189961369014
1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,90,0.557770438790593
1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,90,0.5552953940918733
1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,90,0.5534404639920624
1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,10,0.551764142522253
0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,10,0.5554787265230415
1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,90,0.5574958073084736
1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,10,0.5510538634897951
0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,90,0.5513850985896583
0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,10,0.5542332680915569
1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,90,0.5525266142254401
0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,10,0.5572159684782955
1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,90,0.5531049017314028
1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,90,0.5536396357618223
0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,90,0.5555078931257248
1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,90,0.5584384942531326
1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,10,0.5544126460447435
1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,90,0.5585142717031888
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,90,0.557328369309752
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,90,0.556011174764293
1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,90,0.5583966755904455
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,90,0.5528800651390967
1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,90,0.5510103660890053
1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,90,0.5581873473498993
1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,90,0.5575816051270076
1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,90,0.552277279208363
0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,90,0.5565054984849704
1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,90,0.5545477825968702
1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,90,0.5514447137337156
1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,90,0.552450913009843
1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,90,0.5519577836437979
1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,90,0.5564197610269054
1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,90,0.5589196393074266
