NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,1,1,0,0,0,0,0,0,0,0,48,320,0,3.94
0,0,0,0,0,0,1,0,0,0,0,0,1,44,8,0,1.84
1,1,1,0,0,0,0,0,0,1,1,1,0,48,8,1,1.47
1,0,1,1,0,1,1,0,0,1,0,1,0,48,8,0,2.29
0,0,0,1,0,0,0,0,0,0,1,0,0,44,320,0,1.86
0,0,0,0,0,0,1,0,0,0,0,0,1,8,8,2,1.13
0,0,0,1,0,0,0,1,0,0,0,0,0,22,8,1,1.86
0,0,0,0,0,0,0,1,0,0,0,0,1,48,8,0,4.47
0,0,1,1,0,0,0,1,0,1,0,1,0,44,160,0,2.67
0,0,0,1,0,0,0,0,0,0,1,0,0,22,320,0,2.1
1,0,0,1,1,1,1,0,0,1,0,0,0,8,8,2,4.818810965684184
0,0,0,0,0,0,0,0,1,1,0,1,1,44,160,0,4.815123937716312
1,0,0,0,1,1,0,0,0,0,0,0,0,44,8,0,4.816885171987238
0,0,0,0,1,0,1,0,1,1,1,0,0,8,160,1,4.815820881405113
0,1,1,1,1,0,0,1,1,0,0,1,1,44,8,1,4.813493417888447
1,0,0,0,0,1,1,1,1,0,1,1,1,22,160,2,4.818421404123014
1,1,0,0,0,0,0,1,1,0,1,1,0,44,160,1,4.812125296803698
1,0,0,0,0,0,0,0,0,1,0,1,0,8,160,0,4.813744966649454
1,1,1,1,0,0,0,1,0,0,0,0,0,22,320,0,4.817474525671633
0,1,0,0,0,1,1,1,0,1,0,0,0,22,8,1,4.818137716551682
0,0,0,1,1,0,1,0,1,0,1,1,0,22,8,1,4.814038678778029
1,1,0,0,0,0,0,0,0,0,1,0,0,44,160,2,4.818897924561993
0,0,0,1,0,0,0,0,1,1,1,1,0,8,320,1,4.813102837790937
0,1,0,0,1,0,0,0,1,0,1,0,0,8,320,0,4.816986324353811
0,1,1,1,0,0,1,1,0,1,0,1,0,22,160,2,4.81600043500876
0,1,0,1,1,1,0,0,0,0,1,1,0,48,160,1,4.815319376360941
0,0,0,1,0,0,1,1,0,0,0,0,0,48,8,0,4.816733337340741
1,1,0,0,0,0,1,1,0,1,0,0,0,48,160,0,4.815172083899181
0,0,0,0,0,0,1,0,0,1,0,0,0,8,160,1,4.811217643045078
1,0,1,1,1,1,0,1,1,0,0,0,0,8,160,2,4.811125719924152
0,0,0,1,0,1,0,1,0,0,0,0,0,22,160,0,4.8135913120279135
1,1,0,0,0,0,0,0,0,1,0,1,0,8,8,1,4.818184778336064
1,0,1,0,1,1,1,0,0,0,0,0,1,8,8,2,4.812259507692738
0,0,0,1,0,1,1,0,0,1,0,1,0,48,8,0,4.81221604068819
0,0,0,0,0,0,1,0,0,0,0,1,1,8,8,2,4.816518724963688
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,2,0.66
0,0,0,0,0,0,1,1,0,0,1,0,0,22,320,0,4.818289089107508
0,1,0,1,1,0,0,1,0,0,1,0,0,22,320,0,4.816334069403503
0,0,0,1,1,0,0,0,0,0,1,0,1,44,8,0,4.812629652397018
0,0,0,0,1,0,1,0,0,0,0,0,0,22,320,1,4.817496027875027
0,0,0,0,0,0,1,1,0,0,0,0,1,48,8,0,4.816582189897469
0,0,0,1,0,0,0,1,0,1,1,1,0,48,8,1,4.811566842080059
1,1,1,0,1,1,1,0,1,0,1,1,0,22,8,1,4.8131531534648
0,0,0,0,0,0,0,1,1,0,1,1,0,8,160,1,4.817407668625575
1,1,0,0,0,0,1,0,0,0,0,0,1,8,8,2,4.813871753110883
0,0,0,0,0,1,1,0,0,0,1,0,0,48,320,2,4.812446294745465
0,0,0,1,1,0,0,0,0,1,0,0,0,8,320,1,4.8166912190248095
0,0,0,0,0,0,1,0,0,0,1,0,0,22,320,0,4.817202218148165
0,0,0,1,0,0,0,0,0,0,0,0,1,44,8,0,4.818129070794093
1,0,0,1,0,1,1,0,0,0,0,1,0,48,160,1,4.8180192487320115
0,0,0,0,0,0,1,0,0,1,0,0,1,48,8,2,4.814729839784256
0,0,0,0,0,0,0,1,0,1,0,1,0,44,160,1,4.811346244753719
0,0,0,1,0,0,0,0,0,0,1,1,0,48,320,2,4.816318481944127
1,0,1,1,1,1,0,1,1,0,0,0,1,8,160,0,4.816123502617234
1,0,1,0,0,0,0,1,1,0,1,1,0,44,160,1,4.81338293577049
1,1,0,0,1,0,1,0,0,0,0,0,1,8,8,2,4.812964399407279
0,0,0,1,0,0,0,0,0,0,1,1,0,8,8,2,4.816241173448034
0,1,0,0,0,0,1,0,0,0,0,1,1,8,8,2,4.8123003493090435
0,0,1,0,0,1,1,0,0,0,0,1,1,8,8,0,4.818185853961396
0,0,0,0,0,0,1,0,0,0,1,0,0,48,320,2,4.811857423109554
0,0,0,0,0,0,0,1,0,0,1,0,1,44,8,0,4.815475502613262
0,0,1,1,0,0,0,1,0,0,0,1,0,44,160,0,4.81545190853881
0,1,1,1,0,0,0,1,0,0,0,1,0,22,8,1,4.814236937863007
1,0,0,0,0,0,1,0,0,0,0,0,1,8,8,2,4.8123008138482035
0,0,0,1,0,0,1,0,0,0,0,0,1,8,8,2,4.817478041865503
0,0,0,0,0,1,0,0,0,0,1,0,0,8,8,2,4.816718563314739
0,0,1,1,0,0,1,1,0,1,0,0,0,22,320,0,4.815444425513108
0,0,0,1,0,0,0,0,0,0,1,1,0,44,160,0,4.814611088368244
1,1,1,1,1,0,0,0,0,1,1,1,0,48,8,1,4.8152314973777415
1,0,1,1,0,0,1,0,0,1,1,1,0,48,8,1,4.817256327407061
0,0,0,1,0,0,0,0,0,0,0,1,0,48,8,1,4.8156599172664665
1,1,1,0,0,0,0,1,0,0,1,0,0,22,8,0,4.817909978476894
0,0,0,1,0,0,1,0,0,0,1,1,0,48,8,1,4.815938369135757
0,1,1,1,0,0,0,0,0,1,0,0,0,44,8,0,4.816807449387675
0,1,0,1,0,0,0,1,0,1,1,0,0,8,8,2,4.816537798619839
0,0,0,1,0,0,0,0,0,0,0,0,0,22,320,1,4.813634945120551
1,0,0,0,0,0,1,1,0,0,1,0,1,8,8,2,4.816432764203681
1,0,1,1,0,0,0,1,1,1,0,1,1,44,160,1,4.814581502256191
0,0,0,0,1,1,1,0,0,1,0,1,0,48,8,0,4.81641852331439
1,0,1,1,0,1,1,0,0,1,1,1,0,44,320,0,4.818772981131813
0,0,0,1,0,0,0,0,0,0,1,0,0,48,8,1,2.0
1,0,0,0,1,0,1,0,0,0,0,0,1,44,8,0,4.81880368636037
0,0,0,1,0,0,1,0,0,0,0,0,1,44,8,0,4.813116542810892
0,0,0,1,0,0,0,1,0,0,0,0,1,48,160,0,4.811283585796534
1,0,0,0,0,0,0,1,0,1,0,1,0,48,8,1,4.816943714756104
0,0,0,1,0,0,1,1,0,0,0,0,0,8,8,1,4.818609071208746
1,0,0,1,0,0,0,0,0,1,1,1,0,48,320,1,4.81262167576056
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,0.59
1,0,1,1,0,1,1,0,0,0,0,0,1,44,8,0,4.814227921834666
0,0,0,1,0,0,0,1,0,1,0,0,0,48,160,1,4.811162389308911
