NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,0.37
1,0,0,1,0,0,0,0,1,0,0,1,0,8,8,1,0.32
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,0.3
1,0,0,1,0,0,0,0,1,0,0,1,0,8,8,0,0.3
1,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,0.43
0,1,0,0,0,0,0,1,0,0,0,0,0,22,8,0,0.4
1,1,1,0,1,0,0,0,0,0,0,1,0,22,8,0,0.38
0,0,0,1,1,0,0,0,0,1,0,0,0,8,8,1,0.32
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,0.29
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,1,0.35
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,0,0.37
1,0,0,0,0,1,1,0,0,1,0,1,1,22,160,0,0.71
0,0,0,0,0,0,0,0,1,1,0,0,1,22,8,1,0.49
1,0,0,0,0,1,1,0,0,1,0,1,1,22,8,0,0.64
1,1,1,0,1,1,0,0,0,1,0,1,0,22,8,0,0.38
0,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,0.51
1,1,1,0,1,1,0,0,0,1,0,0,0,8,8,0,0.31
1,0,1,0,0,0,0,0,1,1,0,0,1,44,8,1,0.88
0,1,1,0,1,0,1,1,0,1,0,1,0,22,320,2,1.227062878518011
1,0,1,1,1,1,0,1,1,1,0,0,1,8,8,0,1.2243583504006736
1,0,0,1,0,0,0,0,1,0,0,1,0,8,8,1,0.32
1,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,0.43
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,0.37
0,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,0.51
0,1,0,0,0,0,0,1,0,0,0,0,0,22,8,0,0.4
0,0,0,0,0,0,0,0,1,1,0,0,1,22,8,1,0.49
1,0,0,0,0,1,1,0,0,1,0,1,1,22,8,0,0.64
1,1,1,0,1,1,0,0,0,1,0,1,0,22,8,0,0.38
1,1,1,0,1,0,0,0,0,0,0,1,0,22,8,0,0.38
1,0,0,0,0,1,1,0,0,1,0,1,1,22,160,0,0.71
1,0,0,1,0,0,0,0,1,1,0,0,0,8,8,1,1.2280209351201807
1,0,0,1,1,0,0,0,0,0,0,0,0,8,8,1,1.2255332295128856
0,0,0,1,1,0,0,0,0,1,0,1,0,8,8,1,1.2247879367650465
0,0,0,0,0,0,1,0,1,0,1,1,0,8,8,0,1.223596920559141
1,1,1,1,1,1,0,0,0,1,0,0,0,8,8,1,1.2263130650137646
1,1,0,0,1,1,0,0,0,1,0,1,0,22,320,1,1.223085724239209
1,1,0,0,1,0,0,0,1,0,0,1,0,48,8,1,1.2244662998852727
1,0,0,1,0,0,0,0,0,1,0,1,0,22,8,0,1.2229626735616657
1,1,1,0,1,1,0,0,0,1,0,0,1,8,8,0,1.2253719338203197
1,0,1,0,1,1,0,0,0,1,0,1,0,22,8,0,1.2226788240107742
1,1,1,1,1,0,0,0,0,0,0,1,0,22,8,0,1.2213091196662236
1,1,1,0,0,0,0,0,0,0,1,0,0,22,8,1,1.2272358550771585
0,0,0,1,0,0,0,0,0,0,1,1,0,22,8,0,1.223301749420099
1,1,1,0,0,0,0,0,1,0,1,0,0,8,8,0,1.223195668616315
1,1,1,0,0,0,1,0,0,1,0,0,0,8,8,0,1.2263972374543635
1,1,1,0,0,0,1,0,1,1,0,1,0,8,160,2,1.2257064515047336
0,1,0,0,1,0,1,0,0,0,0,0,0,22,8,0,1.2281577915037933
1,0,0,1,0,0,0,0,0,1,0,1,0,8,8,0,1.2233324342102472
1,1,1,0,1,0,1,0,0,1,0,0,0,44,8,0,1.2281573062554259
1,1,1,0,1,1,0,1,0,1,0,1,0,22,8,0,1.2214345524335395
