NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,2,6.32
0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,2,4.71
0,1,0,0,0,0,0,0,0,0,1,0,0,22,8,2,4.76
1,0,1,0,0,0,0,1,0,1,0,1,1,8,8,0,3.5
0,1,0,0,0,1,0,0,0,0,1,0,0,22,320,0,6.96
0,1,0,0,0,0,0,0,0,0,1,0,0,22,8,0,5.64
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,1,6.33
1,0,1,0,0,0,0,1,0,1,0,1,1,8,8,1,3.24
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,2,3.87
0,0,0,0,1,1,0,0,0,0,0,0,1,8,8,0,5.49
0,1,0,0,0,0,0,1,0,0,0,0,0,44,8,0,9.48
0,0,0,1,0,0,0,1,0,0,0,0,0,44,8,1,11.31
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,1,6.18
1,0,1,0,1,1,0,0,0,1,0,0,1,44,160,0,25.61
0,1,0,0,0,0,0,1,0,0,0,1,0,48,8,1,12.2
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,1,9.18
0,0,1,0,0,0,0,0,0,0,1,0,1,22,8,0,11.47
1,0,1,1,1,1,0,0,0,1,0,0,0,22,160,0,8.15
0,0,0,1,0,0,1,0,0,1,0,1,0,48,8,0,9.98
1,1,1,1,0,1,0,0,0,0,1,0,1,48,160,2,27.45534322392359
0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,2,4.71
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,2,6.32
0,1,0,0,0,1,0,0,0,0,1,0,0,22,320,0,6.96
0,1,0,0,0,0,0,1,0,0,0,0,0,44,8,0,9.48
0,0,0,1,0,0,0,1,0,0,0,0,0,44,8,1,11.31
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,1,9.18
1,0,1,1,1,1,0,0,0,1,0,0,0,22,160,0,8.15
0,0,1,0,0,0,0,0,0,0,1,0,1,22,8,0,11.47
0,1,0,0,0,0,0,1,0,0,0,1,0,48,8,1,12.2
1,0,1,0,1,1,0,0,0,1,0,0,1,44,160,0,25.61
0,1,1,0,0,1,1,1,0,0,1,0,0,22,8,1,27.452028477617116
0,0,0,1,1,0,0,0,1,0,0,0,0,22,320,0,27.45753104758044
0,0,0,1,0,0,0,1,1,0,0,0,0,22,8,2,27.458849782074303
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,2,2.78
1,0,0,0,0,0,0,1,0,1,0,1,1,8,8,0,27.454309041646123
1,1,1,0,0,0,0,1,0,1,1,1,0,8,8,1,27.451120169102698
1,0,0,1,0,0,0,1,1,0,0,0,0,8,8,2,27.451238272355155
0,0,1,0,0,0,0,1,0,1,0,0,1,8,8,1,27.45463089195366
0,1,0,0,0,0,0,1,0,0,0,1,0,8,320,2,27.456056738530528
1,0,1,1,0,0,0,1,0,0,0,0,0,8,8,2,27.456012393317966
0,0,0,1,0,0,0,1,0,1,1,1,0,22,8,1,27.451618747240353
0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,2,27.457503157278246
1,0,1,0,0,0,0,1,1,0,0,1,1,22,8,1,27.45850972197658
0,1,0,0,0,0,0,1,0,0,1,0,0,8,8,2,27.455977136672427
0,0,0,1,0,0,0,1,0,0,1,0,0,22,8,0,27.453044952821273
1,0,1,1,1,0,1,1,1,1,0,1,0,8,8,1,27.458068458198323
0,0,1,1,1,0,0,1,0,1,0,1,1,8,8,1,27.4534468016109
0,0,1,1,0,0,0,1,0,1,0,1,0,22,8,2,27.456487616535362
0,1,0,0,0,0,0,1,1,1,1,0,0,22,320,1,27.457335827229482
1,1,1,0,0,0,0,1,0,1,0,1,1,8,8,0,27.451053364931752
