OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,47833.7499099131
1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,32440.5165693451
1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,25386.55
1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,24885.9833188165
1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,25624.283259877
0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,25922.9999529065
1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,29315.1833201415
1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,29618.7832415151
1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,30465.4476485752
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,47742.6832240168
0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,23954.201506778663
1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,23954.202535495497
1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,23954.204056723105
1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,23954.201869747045
0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,23954.206441103393
1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,23954.201918470466
1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,23954.202154288436
0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,23954.207128793998
1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,46832.6999578506
1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,23954.202386595203
1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,23954.20201612197
1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,23954.203142979302
1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,23954.204562614563
1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,23954.204923496687
0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,23954.20446093243
0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,23954.206236689726
1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,23954.206349394168
