auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
0,1,1,1,1,0,1,1,1,1,0,0,9.63
0,0,1,1,0,0,0,0,0,0,0,1,3.15
1,1,1,1,1,1,1,0,0,0,0,0,31.32
1,0,1,0,1,1,1,1,0,1,0,1,3.68
1,0,0,1,1,0,0,0,0,0,1,1,370.06
0,0,0,1,0,1,1,1,1,1,1,0,30.15
1,1,1,1,1,0,1,0,0,0,0,0,7.94
1,0,1,1,1,0,1,1,1,1,1,0,364.31
1,1,1,1,1,1,1,1,1,1,0,0,39.09
1,1,1,1,1,0,0,1,1,1,0,1,9.71
0,0,0,1,1,0,0,1,1,1,1,0,841.4851891325734
1,0,0,1,0,1,0,0,1,1,1,1,841.4833576705754
1,1,1,0,0,1,0,0,1,1,1,0,841.487697214244
1,1,1,1,0,0,1,0,0,1,0,1,7.49
1,1,0,1,1,1,1,1,1,1,0,0,38.87
0,1,0,1,1,1,1,1,1,0,1,0,841.4869593556383
1,1,1,0,0,0,1,0,1,0,1,1,841.4879747846667
0,1,0,0,0,0,1,1,1,0,0,0,841.4844730829699
1,1,1,1,1,0,0,0,1,1,1,0,837.51
0,1,1,1,1,1,0,0,0,1,0,1,841.4870033488169
1,1,1,0,0,1,1,1,1,0,1,0,37.94
0,0,0,1,1,0,1,0,1,1,1,0,364.41
1,0,0,0,1,0,0,1,0,0,0,0,841.4852107824688
1,0,1,1,0,0,1,1,0,1,1,0,841.4835271308527
1,0,1,1,1,0,1,1,1,1,0,1,4.13
0,0,0,0,1,0,0,1,1,0,1,1,841.4820849792244
1,1,1,0,0,1,1,0,0,1,1,1,841.4842616960975
0,0,1,1,0,0,0,0,0,0,1,1,841.485092308236
0,1,1,1,0,0,1,0,1,0,1,1,841.4887638354853
1,0,1,1,1,0,1,0,1,0,0,0,841.4889198484329
0,1,0,0,0,1,0,0,1,0,1,1,841.4844619101045
0,0,0,0,0,1,0,0,1,0,1,1,841.4860165915461
0,0,1,0,0,1,0,0,1,0,1,1,841.4818780861976
0,0,0,0,0,1,0,0,1,0,1,0,17.15
0,0,0,0,0,1,0,0,1,0,0,0,17.09
0,0,0,0,0,1,0,1,1,0,1,1,841.4879972530817
0,0,0,0,0,0,0,0,1,0,1,1,376.68
0,1,1,0,0,1,0,0,1,0,1,1,841.4834935201686
0,0,0,0,0,1,1,0,1,0,1,1,841.4823458986585
1,0,0,0,0,1,0,0,1,0,1,1,841.482260201356
0,0,0,1,0,1,0,0,1,0,1,1,841.4878259727772
1,0,0,1,0,1,1,0,1,1,0,1,841.4835217298694
0,0,0,0,0,1,0,0,0,0,1,1,5.56
0,0,0,1,0,1,0,0,1,1,1,1,841.4869095095
0,0,0,0,1,1,0,1,1,0,1,1,841.4839733206038
0,0,0,0,1,1,0,0,1,0,1,1,841.4868322869053
0,0,0,0,0,1,1,0,1,0,1,0,17.24
0,0,1,0,0,0,0,0,1,0,1,1,375.12
1,1,0,1,0,1,0,0,1,0,1,1,37.99
0,0,0,0,0,1,0,1,1,0,1,0,17.25
0,0,0,0,0,1,0,0,1,1,1,1,841.4889246156262
0,0,0,0,0,1,0,0,1,0,0,1,17.15
1,0,0,0,0,1,0,0,1,0,1,0,14.77
0,0,0,0,0,1,0,1,0,0,0,0,5.51
0,0,1,0,0,1,0,1,1,0,1,1,841.4841711514499
0,0,0,0,0,0,0,0,1,1,1,1,841.4888595889844
0,1,1,0,0,1,0,1,1,0,1,1,841.4878737153568
0,1,0,0,0,1,0,0,1,0,0,1,841.4827282046717
0,1,0,0,0,1,0,0,1,0,1,0,841.4812516614454
0,0,0,0,1,0,0,0,1,0,1,1,841.4810478967413
0,0,1,0,0,1,1,0,1,0,1,1,841.4823583450915
0,0,0,0,0,1,0,0,0,0,0,1,5.47
0,0,1,0,0,1,0,0,1,0,0,1,16.75
0,0,0,1,0,0,1,0,1,0,1,1,841.4815375378622
0,0,0,0,0,0,0,0,0,0,1,1,378.22
0,0,1,0,0,1,0,0,0,0,1,1,841.4855168968547
0,1,1,0,0,1,0,0,1,0,1,0,841.4867871343135
0,0,0,0,0,1,0,1,1,0,0,1,841.4846660827246
0,0,1,0,1,1,0,0,0,0,1,1,841.4829995484876
1,1,0,0,0,1,0,1,1,1,1,1,841.4842650145702
0,0,0,0,1,1,1,0,1,0,1,1,841.4818081426073
0,1,0,1,0,1,0,0,1,0,1,1,841.4825561893779
0,0,0,0,0,0,0,0,1,0,1,0,379.37
0,0,0,0,0,1,0,0,0,1,1,1,5.6
1,0,0,0,0,1,0,0,1,0,0,1,841.4856965735918
0,1,0,0,0,1,0,0,0,0,1,1,29.52
0,1,0,0,1,1,1,0,1,0,1,1,37.42
0,1,0,0,0,1,0,1,1,0,1,1,841.4838910684933
1,0,1,0,0,1,0,0,1,0,1,1,841.4823020989523
0,0,0,0,1,1,0,0,1,0,0,1,841.4856649163889
0,0,0,0,1,1,0,0,1,0,1,0,841.487907044065
0,0,0,0,0,0,0,1,1,0,1,1,841.4833725717514
0,0,0,0,0,1,0,1,0,0,1,1,841.4862564635824
1,0,0,0,0,1,0,0,0,0,1,1,841.4841396947667
0,0,0,0,0,1,1,1,1,0,1,1,841.4863470333673
1,0,0,0,0,0,0,0,1,0,1,1,376.13
1,0,0,0,0,1,0,0,1,1,1,1,841.4819376756606
0,0,0,0,1,1,0,0,0,1,1,1,841.48330077456
0,0,0,0,0,1,1,1,1,1,1,1,841.4811046388303
1,0,0,0,0,1,1,0,1,0,1,1,841.4840256067076
