NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,1,1.12
1,1,0,0,1,0,0,0,0,1,0,1,0,8,8,0,1.81
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,0,2.48
1,0,1,0,0,0,0,0,1,1,0,0,1,8,8,0,1.75
1,1,0,0,1,1,0,0,0,1,0,1,0,8,320,0,1.97
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,1,2.22
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,1,3.46
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,0,4.24
1,1,1,0,0,1,0,0,1,1,0,1,0,44,320,0,3.86
1,1,1,0,0,0,0,1,0,1,0,1,0,44,8,1,4.79
0,1,0,0,0,1,1,0,0,0,0,0,0,22,8,0,3.01
1,1,1,0,0,0,0,1,0,1,0,1,0,44,8,0,6.5
0,0,1,0,0,1,0,1,0,1,0,0,1,48,160,0,15.08
1,1,0,0,1,1,0,0,0,0,0,0,0,22,8,0,30.751709487482383
0,0,0,1,0,1,0,0,1,1,0,1,0,44,320,0,30.752605174937543
1,0,1,0,0,0,0,0,0,0,1,0,1,44,320,2,30.756762379920072
1,1,1,0,0,0,0,0,0,0,0,0,0,22,8,0,30.75568783189784
1,0,1,1,0,0,0,0,0,0,0,1,0,8,8,1,30.75527554472052
0,1,1,0,0,0,1,0,0,1,1,0,1,22,8,2,30.75860205230792
1,1,0,0,1,1,0,1,0,1,0,1,1,8,8,1,30.758852559290613
0,1,0,0,1,1,0,0,0,0,0,0,1,8,8,1,30.757612210209697
0,0,1,0,0,1,0,0,0,1,1,0,0,8,8,0,30.75418990424108
0,0,1,1,1,1,1,1,0,0,0,1,0,22,320,2,30.753736257405937
1,0,1,0,1,0,1,1,1,1,1,1,0,22,160,2,30.756452177480124
0,1,0,1,1,0,1,0,1,1,1,0,0,44,160,2,30.756466903915214
1,0,0,0,1,0,0,1,1,1,0,1,0,22,160,0,30.758606393791908
0,1,0,1,1,0,1,0,0,0,0,1,1,48,320,0,30.75199590435436
0,0,1,0,1,0,1,0,1,1,0,0,1,48,320,1,30.75317124292401
1,0,0,0,1,1,0,1,0,0,1,0,1,8,160,2,30.75520454407849
1,0,0,0,0,0,0,0,0,1,1,1,1,22,160,2,30.75242957723572
