iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,90,0.39
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,0.4
0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,90,0.42
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,0.42
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,0.42
0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,10,0.42
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,10,0.43
1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,10,0.43
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,10,0.43
0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,10,0.47
0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,90,0.5514791845037857
1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,90,0.552028046856107
1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,90,0.5522766396595097
0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,10,0.5524823054749557
1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,10,0.5527261648630577
0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,90,0.5528586400735663
1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,10,0.5531520470670409
0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,90,0.5533037330572923
1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,90,0.5539757924880804
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,90,0.5543336242596036
