OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,26701.9988499616
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26045.987968455
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,25406.4187360682
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,24707.108024385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,25981.0716281639
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,26325.8338502049
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,26946.1075151708
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,25585.3820997269
1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,26104.7825168426
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,27276.3426097538
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,25759.9884279255
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,25773.5252694434
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,25392.2009827108
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25163.940419695
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,25787.1940176451
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,25945.1111809021
0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,26150.2619205456
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,26071.4342685887
0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,26167.0812237325
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,25313.7908415828
1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,15080.070399270662
1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,15080.073242201346
0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,15080.070918596424
1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,15080.066164696966
0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,15080.071523026529
1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,15080.068101515284
0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,15080.071474613498
1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,15080.07269982608
0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,15080.06680746423
1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,15080.07157377658
0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,15080.067568195842
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,26274.6027596224
1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,15080.06637261832
1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15080.066000503584
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,15080.071213290385
1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,15080.072838410333
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,15080.065897565517
0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,15080.067044446885
1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,15080.07161253778
