NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,0.51
0,1,0,0,0,1,0,0,1,0,0,0,0,48,320,0,0.88
0,0,1,1,0,0,1,0,0,1,0,0,0,44,8,0,0.68
0,1,0,0,1,0,0,0,0,0,0,0,0,22,160,0,0.56
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,0.34
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,0.37
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,1,0.35
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,0.49
0,0,1,0,1,0,0,0,0,0,0,0,1,44,320,0,1.09
0,0,1,0,0,1,0,0,1,0,0,1,1,48,320,0,1.04
0,1,1,1,1,0,0,1,1,0,0,1,1,22,8,0,1.2278985072404804
0,0,1,1,0,1,1,1,0,0,0,1,0,44,160,2,1.2249074927274477
0,1,0,1,1,1,0,0,1,0,0,0,1,48,160,1,1.2275975622549005
1,0,0,0,0,0,1,1,0,1,0,0,1,22,320,2,1.227616375208643
1,1,1,1,1,0,0,1,1,0,0,0,0,48,320,0,1.2212112107118025
0,1,0,1,0,0,1,1,1,1,0,1,0,8,320,0,1.2236472599125203
0,1,0,0,0,1,0,1,1,0,1,0,1,44,160,2,1.2282631000202688
1,0,1,0,0,0,0,0,1,0,0,0,0,22,160,1,1.2261724445330162
0,0,0,1,0,1,0,0,1,0,0,1,0,22,160,2,1.2276981387625208
0,1,0,0,0,0,0,0,1,1,0,1,1,44,160,1,1.2211353075051146
1,0,0,0,1,0,0,1,0,1,1,0,0,48,320,2,1.2274046111628232
1,0,1,1,0,1,0,0,0,1,0,0,1,48,320,2,1.2232334383421577
0,1,1,1,1,0,0,0,0,0,1,1,1,8,320,2,1.2246646718158796
0,0,0,0,0,0,0,0,0,0,1,0,1,8,160,2,1.2247082700980847
1,0,1,1,1,1,1,1,1,0,0,0,1,44,320,2,1.221226378605953
1,0,1,1,1,1,0,0,0,0,1,0,1,48,8,2,1.2239079404040814
1,0,1,0,1,0,0,0,0,1,0,1,0,44,8,1,1.2275722956916963
1,1,1,0,1,1,1,0,0,1,1,0,1,8,320,2,1.2262599238914542
1,1,1,1,0,0,1,0,0,1,1,0,0,22,320,0,1.2264989774979649
1,1,0,1,1,1,0,0,0,1,0,1,0,48,160,0,1.2273279167902251
