NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,1,0,0,0,0,1,0,0,0,0,0,0,8,160,0,1.11
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,0,1.13
0,1,0,0,0,0,1,0,0,1,0,0,0,8,8,0,1.81
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,1.89
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,1.94
1,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,2.04
1,0,1,1,0,1,0,0,0,1,1,1,0,8,160,0,2.06
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,0,2.22
1,1,0,0,0,0,0,0,0,1,1,1,0,22,8,1,2.79
1,1,0,0,0,0,0,0,0,1,1,1,0,22,8,0,2.79
1,0,0,1,0,0,0,1,0,1,0,0,0,22,8,1,3.05
1,0,0,1,0,0,0,1,0,1,0,0,0,22,8,0,3.57
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,2,4.11
1,0,1,1,0,0,0,0,0,0,1,0,0,22,160,0,4.56
1,1,1,0,1,0,0,0,0,1,0,1,0,44,8,0,5.36
0,0,0,1,0,0,0,1,0,1,0,0,0,22,8,1,5.44
0,0,0,1,0,0,0,1,0,1,0,0,0,22,8,2,5.63
1,1,1,0,0,1,0,0,0,1,1,1,0,44,160,0,7.05
0,1,0,0,1,0,0,1,0,0,0,1,0,44,8,1,30.751054567239706
0,0,1,0,0,0,1,0,1,0,1,1,1,22,160,1,30.751058531864807
