NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,0,0.37
1,1,1,0,0,1,1,0,0,1,0,1,0,22,8,0,0.38
1,1,1,0,0,1,0,0,0,1,1,1,0,8,160,0,0.32
1,1,1,0,1,1,0,0,0,1,0,1,0,8,160,0,0.32
0,0,0,0,1,0,0,0,0,0,0,0,1,8,160,0,0.38
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,0,0.37
1,0,1,1,0,0,1,0,0,0,0,1,0,22,8,0,0.5
0,0,0,0,0,0,0,0,0,0,1,1,1,8,320,0,0.45
1,0,1,1,0,0,1,0,0,0,0,0,0,44,8,2,0.71
0,0,1,0,0,0,1,0,0,1,0,1,1,44,8,1,0.97
0,1,0,0,0,0,0,0,0,0,1,0,0,48,320,0,0.6
1,0,1,0,0,0,0,0,1,1,0,1,1,48,8,0,0.83
0,0,0,0,0,0,0,1,0,1,0,0,1,44,8,1,0.86
0,0,1,0,0,0,1,1,1,1,0,1,0,22,8,0,1.2231837310059157
1,1,1,0,0,1,0,0,0,0,1,1,1,8,320,0,1.2227736140592205
0,0,1,0,0,0,1,1,0,1,0,1,0,8,160,0,1.226105534502882
1,1,0,1,0,0,0,1,0,1,1,0,0,48,8,0,1.2210045176177748
1,1,1,0,0,1,0,0,0,0,0,0,1,8,160,0,1.223849047285904
0,0,0,1,1,0,0,1,0,1,0,0,1,48,320,2,1.227043995448899
1,0,1,0,0,1,1,0,0,0,1,0,0,48,8,0,1.2219548194754934
0,1,1,1,1,1,1,0,0,0,0,0,1,8,160,0,1.227311865646477
1,1,0,1,1,0,1,0,0,1,1,1,0,22,320,2,1.2237128000193362
0,1,0,1,1,0,1,1,0,0,0,0,1,48,8,1,1.2224741290481858
0,1,1,0,1,1,0,0,0,0,1,0,0,8,8,2,1.2246486273206454
1,1,1,0,1,0,1,0,0,0,1,1,1,22,160,1,1.2249257580125512
0,0,1,1,1,1,1,0,1,0,0,1,0,44,160,1,1.221164812183403
1,1,0,0,0,0,0,0,1,0,1,0,1,48,160,1,1.2223156261100094
0,0,0,1,1,1,0,1,1,1,0,1,0,8,8,1,1.2237915182503345
1,0,0,0,0,0,1,0,0,0,0,0,1,8,320,0,1.2246937002824358
0,0,0,1,1,0,0,1,0,1,0,0,1,48,320,2,1.2219000605212298
1,0,0,0,0,0,0,0,1,1,0,1,1,8,160,0,1.2243165058399386
1,1,1,0,0,1,0,0,1,0,1,1,0,22,8,0,1.2255705776999244
0,1,0,0,0,0,1,0,0,0,1,0,0,48,8,0,1.2232120239766286
1,1,0,0,1,1,1,0,0,1,0,1,0,22,160,0,1.2289344698424243
0,0,0,1,1,0,0,0,0,1,1,1,0,8,160,0,1.2223896273203616
0,1,1,0,0,1,0,0,0,0,0,0,1,8,160,0,1.2254429413404428
1,1,0,1,0,0,0,0,0,1,0,1,1,22,8,2,1.2281242762349642
1,1,0,0,0,0,0,0,0,0,1,0,0,44,320,0,0.57
0,0,1,0,0,1,1,0,0,1,0,1,0,22,8,0,1.227847375303862
0,0,0,0,0,0,0,1,0,0,0,0,0,44,8,2,1.2244373589636177
1,0,1,1,0,0,1,1,0,1,1,0,1,44,8,1,1.2232731262423686
0,1,0,0,0,1,0,0,0,0,1,1,0,22,8,0,1.2220836268676463
1,1,1,0,0,0,0,0,0,1,0,1,1,8,160,0,1.2274804668093544
0,0,0,0,1,0,0,1,0,1,1,0,0,8,8,0,1.2219647804471803
1,1,1,0,0,1,1,1,1,0,1,0,0,8,160,0,1.2247892936698823
1,1,1,0,1,0,0,0,0,1,0,1,0,8,160,2,1.226395670918424
1,1,0,1,0,0,0,0,0,0,1,0,0,48,320,0,1.2287290863839402
1,0,1,1,1,1,0,0,1,0,0,0,1,8,8,0,1.2251262144898396
0,0,0,0,1,0,0,0,0,0,0,1,0,44,160,0,1.2260573802216037
1,0,0,0,0,0,0,0,1,0,1,0,0,48,160,1,1.2244450495080264
1,1,1,0,0,1,1,0,0,1,1,1,0,8,160,0,1.2277730916053156
1,1,1,0,0,0,1,0,0,1,0,1,0,44,8,0,1.2262972789059927
0,1,1,0,0,0,1,0,1,1,0,1,0,22,8,0,1.223207870638204
0,1,1,0,0,0,0,1,1,1,0,1,0,22,320,2,1.2242378233024547
0,0,1,0,1,0,0,0,0,0,0,1,1,44,8,0,1.2281187067376023
1,1,1,0,1,1,0,0,1,1,0,1,0,48,160,1,1.2230290796802774
0,0,1,1,1,1,1,0,1,0,0,1,0,44,160,0,1.224834973847483
0,1,0,0,0,0,0,0,0,0,1,0,1,8,160,0,1.2245244211220196
0,0,0,0,1,0,1,0,0,0,0,0,0,48,320,0,1.2282653637855792
0,0,0,0,0,0,0,0,0,1,1,1,0,8,160,0,1.2286750159066693
1,1,1,0,0,1,0,0,0,0,0,1,1,8,320,0,1.2279650638979678
0,0,1,1,0,0,0,0,0,1,0,0,1,8,160,0,1.2275891007789594
0,0,0,0,1,0,0,0,0,0,0,1,1,44,8,2,1.2276252215816963
1,0,1,1,0,0,1,0,0,0,1,1,1,8,320,0,1.2275328050481364
0,0,0,1,1,0,0,1,0,0,0,1,0,22,320,0,1.2224640798441053
1,1,1,1,0,1,1,0,0,1,0,1,1,48,8,0,1.2220246417201204
0,0,1,1,0,0,0,0,0,0,1,0,1,8,320,0,1.2267540144750795
1,0,1,0,0,0,0,1,0,0,0,1,0,22,8,0,1.224697783022969
1,1,1,0,0,0,1,0,0,0,1,1,0,44,8,0,1.22224333469502
1,1,1,0,0,0,1,0,1,1,0,1,0,22,8,0,1.2272149841286455
1,0,1,0,1,0,0,0,1,0,0,1,1,8,160,0,1.2222236556689408
1,1,1,0,0,1,0,1,0,1,1,1,0,48,8,0,1.2262102744124517
1,0,0,1,0,0,1,0,0,1,0,1,0,22,8,0,1.2237203952742912
1,1,1,0,0,1,1,0,0,0,0,0,0,22,8,0,1.2215952492674622
0,1,1,0,0,0,0,0,0,0,1,0,0,44,320,2,1.2287562714242126
1,0,1,0,0,0,1,0,0,1,0,1,0,8,160,0,1.223087465792961
1,1,0,0,0,1,0,0,0,1,0,1,1,22,8,2,1.222987220917331
0,1,1,1,0,0,1,1,0,0,0,1,0,22,8,0,1.2247683084467265
1,1,1,0,0,1,1,0,0,0,0,0,0,44,8,1,1.2219726851332697
1,1,1,0,0,1,0,1,0,1,0,1,0,22,8,0,0.39
1,1,1,0,0,0,1,0,0,1,0,1,0,8,160,0,1.2235258041673167
0,0,1,0,1,0,0,0,0,0,0,0,1,8,320,0,1.2286726851858858
