iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,1.48
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,1.48
0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,10,1.51
0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,10,1.52
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,90,1.53
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,90,1.54
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,90,1.54
0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,10,1.55
0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,90,1.56
0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,10,1.59
1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,90,1.6815004772862059
0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,10,1.6820074596996775
0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,90,1.6820304418222263
1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,10,1.6820938091661572
1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,90,1.6835968840594777
0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,90,1.6836028551260074
1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,10,1.6841674656422532
1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,10,1.684713645878492
0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,90,1.684805610961914
1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,90,1.6851180848555238
