iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,0.59
0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,90,0.5
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,90,0.55
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,10,0.55
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,0.49
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,90,0.51
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,90,0.55
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,0.58
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,10,0.59
1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,0.53
0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,0.49
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,0.58
0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,0.51
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0.51
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0.63
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,10,0.6
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,0.59
0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,0.51
0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,10,0.61
0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,10,0.61
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,10,0.59
0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,0.59
0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,10,0.61
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0.51
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0.63
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,10,0.61
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,10,0.67
0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,90,0.58
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,90,0.5
0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,10,0.61
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,90,0.55
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,0.52
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,0.52
0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,90,0.6749478690669265
0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,90,0.6730704400330361
0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,90,0.6756106894732827
0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,90,0.6766733877330711
1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,90,0.6743353267507695
0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,90,0.6789478302648577
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,90,0.6781571240914674
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,90,0.6746901750591268
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0.6710805386165883
0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,90,0.672598020032097
0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,90,0.6764597078197272
1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,90,0.6754746708152688
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,10,0.59
0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,90,0.6783322778094852
0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,90,0.677969009871343
0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,10,0.6732142017242807
1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,90,0.6721499151982048
