iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,0.41
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,90,0.42
0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,90,0.43
1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,0.44
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,90,0.44
0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,10,0.44
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10,0.44
0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,90,0.46
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,0.46
0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,10,0.48
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,10,0.49
1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,90,0.6019911325715585
1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,90,0.6023754032412779
1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,90,0.6026702720883527
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,90,0.6027763084442124
1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,90,0.6028969595420887
0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,90,0.6038231207130753
1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,90,0.6040262574274925
0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,90,0.6041608706327706
0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,90,0.6044853161713697
