encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,0,0,0,1,0,0,1,0,0,1,3.82
1,0,0,0,0,0,1,0,0,1,0,3.72
0,0,0,0,0,1,0,1,0,1,0,3.88
0,0,0,0,1,0,0,0,0,0,0,3.82
0,0,0,0,1,0,0,0,0,0,1,3.93
0,1,0,0,1,0,0,1,1,0,1,3.82
0,0,0,0,1,0,0,0,1,0,1,3.86
1,0,0,1,0,0,0,1,0,1,0,3.73
0,0,0,0,0,1,0,0,1,1,0,3.82
0,1,0,0,0,1,0,0,0,0,0,3.78
0,0,0,0,1,0,0,0,1,0,0,3.91
1,1,0,0,0,1,0,0,0,0,0,3.71
0,0,0,0,0,1,0,0,0,1,0,3.79
0,1,0,0,1,0,0,0,0,0,1,3.94
0,0,0,0,1,0,0,0,0,1,0,3.82
1,0,0,0,1,0,0,0,1,0,0,3.74
0,0,1,0,0,0,0,0,1,0,0,4.84
0,1,0,0,0,1,0,0,1,0,0,5.13
1,0,0,0,1,0,0,0,1,0,1,3.76
0,0,0,0,0,1,0,0,1,0,0,3.66
1,1,0,0,1,0,1,1,1,1,0,87.2054270066815
1,1,0,1,1,0,1,0,0,1,1,87.20618012179717
0,1,1,1,1,0,0,1,1,0,1,87.20444976355749
1,0,1,0,1,1,0,1,1,0,1,87.20876386581588
1,0,1,1,1,0,1,0,1,0,1,87.20724448790668
1,1,0,0,0,1,1,0,0,0,0,87.20382182016995
1,0,1,0,1,0,1,0,0,1,1,87.20115390441379
1,0,0,1,0,0,1,1,0,1,1,87.20841231300926
1,0,1,0,0,1,0,0,0,1,1,87.20515641596104
0,0,1,0,0,0,1,0,1,1,0,87.20831316044766
