OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,25130.7102579167
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,25640.116591883
0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,25608.4832774215
1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,25238.849985698
1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,24997.5332637569
1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,31104.2165811301
1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,28714.7329490345
0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,47143.0164545231
0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,30991.5332806477
1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,29853.4293374518
0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,23312.968666911223
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,29160.2832643207
0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,23312.97395764245
0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,23312.975602101924
0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,23312.96928560207
1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,23312.9724286472
1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,23312.96803818618
0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,23312.968423595434
1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,23312.970399686925
