auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
0,0,1,0,0,0,0,0,0,1,0,0,4.13
0,0,0,0,0,1,1,0,0,0,1,1,2.65
1,0,0,0,0,0,0,0,0,1,0,0,4.13
1,0,0,0,0,0,0,0,0,0,1,1,4.13
1,1,1,0,0,0,0,1,0,1,0,0,4.53
0,0,0,0,0,1,1,0,0,0,0,1,2.65
0,0,0,0,0,0,0,1,0,0,1,0,4.13
0,0,0,1,0,0,0,0,0,0,0,0,4.13
0,0,0,0,0,0,1,0,0,1,0,0,4.13
0,0,1,0,0,0,0,0,0,0,1,0,4.13
0,0,1,0,0,0,1,1,0,0,1,0,4.13
0,0,1,1,0,0,0,0,0,0,1,0,4.13
0,0,1,1,0,1,0,0,0,0,1,0,2.65
0,0,0,0,0,0,1,1,0,0,1,0,4.13
0,0,0,0,0,0,0,0,0,0,1,1,4.13
0,0,0,0,0,0,0,1,0,1,1,1,4.13
0,0,0,0,0,0,1,0,0,1,1,0,4.13
1,0,1,0,0,0,0,0,0,0,1,1,4.14
0,0,0,0,0,1,1,1,0,1,1,1,2.65
0,0,1,1,0,0,0,1,0,1,0,0,4.13
1,1,1,0,0,0,0,1,0,1,0,0,4.53
1,0,1,0,0,0,0,0,0,0,1,1,4.14
1,0,1,1,0,0,0,0,0,1,0,0,4.13
1,0,1,1,1,1,1,0,0,1,0,0,2.65
1,0,1,1,1,1,0,0,0,0,0,0,2.65
0,0,0,0,0,0,0,0,0,1,0,0,4.13
1,0,1,1,1,0,0,1,1,1,1,1,4.15
0,0,1,1,0,0,0,0,0,1,0,0,4.13
0,0,1,0,0,0,0,0,0,0,1,1,4.13
0,0,1,0,1,0,0,0,0,1,0,0,4.13
0,0,1,0,0,0,0,1,0,0,1,0,4.13
1,0,0,0,0,1,1,0,0,1,0,0,4.675744824445854
0,0,0,0,0,0,1,0,1,0,1,1,4.673575618891307
0,1,0,0,0,0,0,0,0,0,1,0,4.53
1,0,1,0,0,0,1,0,0,0,1,1,4.674499393611131
0,0,0,0,1,0,1,1,0,0,1,0,4.672099145739159
1,0,0,0,0,1,1,0,0,0,1,1,2.65
1,0,1,1,1,1,0,0,0,1,1,0,4.677778683144964
0,0,0,0,0,0,1,0,0,0,0,0,4.13
0,0,0,0,0,1,1,0,0,0,0,0,2.65
0,0,1,0,0,1,1,1,1,0,1,1,4.675769475286402
0,1,0,0,1,0,0,0,0,1,0,0,4.67843908185729
0,0,1,0,0,1,1,0,0,1,1,0,4.671873379380583
1,0,1,1,1,1,1,1,0,1,1,1,4.673101620961158
1,0,1,1,1,1,0,0,0,1,0,1,2.65
0,0,1,1,0,0,0,1,0,0,1,0,4.672026280554635
1,0,1,0,1,0,0,1,0,0,1,0,4.677411836141788
0,0,0,0,1,0,0,0,1,1,1,0,4.676965180837495
0,0,1,0,0,0,1,0,0,1,0,0,4.671534794769833
0,0,1,1,0,1,0,0,0,1,1,0,4.674464778148298
0,0,0,0,0,1,0,0,0,0,1,1,2.65
1,0,1,0,0,1,0,1,0,0,1,0,4.677364301025513
0,0,0,1,0,1,0,0,0,0,1,0,2.65
0,0,0,1,0,0,1,0,0,1,1,1,4.677494319645113
0,0,0,0,0,1,1,1,0,1,0,0,4.67858624136231
0,0,0,0,1,1,1,0,1,1,0,0,4.673114752013018
0,0,0,0,0,1,1,0,0,1,0,0,2.65
0,0,1,0,0,1,1,0,0,0,0,0,2.65
1,0,1,1,1,0,0,0,0,1,0,0,4.677114961725398
0,1,0,0,0,1,0,0,1,0,1,1,4.677607150258594
1,0,0,0,0,1,1,0,0,0,0,0,4.672686140152976
0,0,0,0,0,1,0,0,0,1,0,1,4.671100062275941
1,1,1,1,0,1,1,1,0,0,1,1,4.678425930452465
1,0,1,1,1,1,0,0,0,0,0,1,4.672435297219041
0,1,0,1,0,1,1,1,0,1,1,0,1.76
1,0,1,1,1,1,1,0,0,0,0,0,4.67617847010832
0,0,1,1,0,0,1,1,0,1,0,1,4.671303470232583
1,1,1,1,0,1,0,0,0,0,1,0,1.76
0,0,0,0,0,1,1,1,0,0,1,1,4.6754808785642705
1,0,0,0,0,1,0,0,0,0,0,0,2.65
0,1,1,1,1,1,1,0,0,1,1,0,4.671034528410666
1,1,1,1,0,1,1,0,0,0,1,0,4.6755961721011685
1,1,1,1,0,1,1,1,0,1,1,0,1.76
0,1,0,1,0,1,0,0,0,1,1,1,4.6768043662454355
1,0,0,0,0,1,1,1,0,0,0,0,4.675550027948667
1,0,0,0,0,1,0,0,0,0,1,1,4.678524510387928
1,0,1,1,1,1,0,0,0,0,1,1,4.674079598275844
1,0,0,0,0,1,1,1,0,1,1,1,4.67762915916405
0,1,0,1,0,0,1,0,0,0,0,1,4.678539713833186
0,1,1,1,1,0,1,0,0,1,0,0,4.53
1,1,1,1,0,1,1,1,1,0,1,0,1.79
1,0,1,1,1,1,0,1,0,0,0,0,4.673617046520425
1,0,0,1,0,0,0,0,1,1,0,1,4.675627813147735
0,0,0,1,1,1,0,0,0,0,0,0,4.6775193544279725
1,0,1,0,0,1,1,0,0,1,1,1,4.677204144858906
1,1,1,1,0,1,1,1,0,0,0,0,4.678916619230135
1,1,1,1,0,1,0,1,1,0,1,0,4.673300801802036
1,0,1,0,0,0,1,0,0,1,1,0,4.672581120194573
0,0,0,0,0,1,0,0,0,1,0,0,2.65
1,0,1,1,0,1,0,1,0,0,1,1,4.675570395318741
