OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1019.96215466008
0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,589.760100847805
1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,895.236505682373
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,608.225371582123
1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,591.742009007424
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,569.731612098169
1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,816.209522248684
0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,626.461271509109
1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,428.261001694375
0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,965.605200652085
1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,252.28397524220648
1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,252.2847803691096
0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,252.28791572649249
1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,252.28525743070148
0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,252.2885295385192
1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,252.2844936507514
1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,252.2858308297399
1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,252.28283517701647
0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,252.28609374219133
0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,252.2871105486174
1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,252.2828605677965
0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,252.28383826283712
1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,252.28550401628476
0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,252.287696589004
0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,252.2868482717816
0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,252.2886904690885
1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,252.2857457550988
1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,252.28489710941676
1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,252.2853337700701
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,252.2841812080417
