iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,10,0.41
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0.42
0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,90,0.4
0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,10,0.41
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,0.43
0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,90,0.45
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,90,0.44
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,10,0.45
0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,90,0.45
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,10,0.46
1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,10,0.5540093705982837
0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,90,0.5532128189800142
0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,90,0.5537075506708958
0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,10,0.5571965718039394
1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,90,0.5582259457759069
1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,90,0.5550406622453633
1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,10,0.5568462313257722
1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,10,0.558129654909844
0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,90,0.5564528673580544
0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,90,0.5588661693784758
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,90,0.4
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,0.42
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,0.46
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,0.42
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,90,0.37
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,0.41
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,90,0.42
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,0.41
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,0.41
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,90,0.39
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,90,0.43
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,90,0.557331020159685
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10,0.42
0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,90,0.5539985108211875
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,90,0.5551041633795881
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,90,0.5517936250288163
0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,90,0.5524728898308455
1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,90,0.5549109589598756
0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,10,0.5532747458342224
0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,10,0.41
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,90,0.5533531387433982
0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,90,0.5541931542256866
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,10,0.46
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,10,0.5554849722432017
0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,90,0.5575727333443369
0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,90,0.5519300398246015
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,90,0.558784236367742
0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,10,0.5514253633142814
0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0.5519314843810003
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,90,0.5542339347429072
0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,10,0.558524370600106
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,0.43
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,90,0.5557416910841364
0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,90,0.554424231266037
1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,10,0.552179889526435
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,90,0.5576078546706486
1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,90,0.55795684329171
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,90,0.5561089122576574
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,90,0.5581191751919099
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,0.4
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10,0.42
0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,90,0.5551861356222986
0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,90,0.5547947167460727
0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,10,0.5553907912103336
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,10,0.43
1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,90,0.5552092134356318
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,0.42
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,90,0.5530323225407175
