OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,27080.2462200539
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,26586.8962680981
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26367.373565891
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,26029.5855633691
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25756.635207015
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,25747.0906036324
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,25632.5717128069
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25310.0283108578
1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,25023.8452700389
0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,24636.337819187
1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,24178.309704429
0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,22831.0808583994
0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,22298.160070962
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,21797.6156504371
0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,19813.7848816945
1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,19348.8291567963
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,18542.1975006611
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,16595.8124756708
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,16546.0953382588
1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,14183.2315138124
