OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,46518.7832147104
0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,46312.8999444245
0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,45154.333251303
1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,30524.9833292633
0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,29873.9499960168
1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,28506.6666443364
1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,26390.2999586552
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,26299.583272406
0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,25683.9499456356
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,25640.116591883
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,25544.8666287751
1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,25499.8999609001
1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,25437.4499529407
0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,25400.9833261364
1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,25329.1833320669
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25263.2499359998
0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,25235.4499360702
0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,25140.1666335654
1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,24896.6999336088
1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,24888.9833109332
