NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,0,0,0,0,0,0,0,1,0,1,8,160,0,1.67
0,0,0,0,0,0,1,0,0,0,0,0,1,22,8,1,1.49
1,1,1,0,0,1,1,0,0,1,0,0,0,22,160,0,2.07
1,0,1,0,1,1,0,0,0,1,0,0,1,22,8,0,3.35
0,0,0,0,0,0,1,0,0,0,0,0,1,8,8,0,1.17
0,0,0,0,0,0,0,0,0,1,1,0,1,22,8,0,3.0
1,0,1,0,0,0,0,1,0,1,0,1,1,44,160,0,5.22
0,1,0,0,0,1,0,1,0,0,0,0,0,48,8,0,8.77
1,1,0,0,0,1,0,0,0,1,1,1,0,8,160,0,1.37
0,0,0,1,0,0,1,0,0,0,0,0,0,48,160,0,3.84
0,0,1,0,0,1,0,1,1,1,1,1,1,48,320,1,9.627897325783534
1,0,0,0,0,0,1,1,0,0,1,1,1,22,8,0,9.624015334496374
1,0,0,1,0,1,0,1,0,1,1,0,0,48,160,1,9.62578949904692
0,0,1,0,0,0,0,0,1,1,0,0,0,48,320,1,9.625624230012978
0,0,0,1,1,0,0,0,1,0,0,1,1,22,160,2,9.623060606929643
1,0,1,0,0,1,0,1,0,1,1,1,0,44,8,0,9.62224836213067
1,1,0,1,0,1,0,0,0,1,1,1,0,48,8,1,9.62873329158567
0,0,0,0,0,1,0,1,1,1,0,0,0,22,160,0,9.628448579381745
0,0,0,0,0,1,1,0,1,1,0,0,0,48,160,0,9.626452034128889
1,1,0,1,1,1,1,1,0,0,1,0,1,22,320,2,9.624582221938372
0,0,1,1,0,0,0,1,0,1,1,1,1,48,320,2,9.622400306314907
1,1,1,1,0,1,0,0,1,1,0,0,1,8,320,1,9.62392703416258
0,1,1,1,1,0,1,0,0,1,0,1,1,48,160,1,9.624034355507039
1,1,1,1,1,0,1,1,1,0,0,0,1,8,160,0,9.622669366753586
1,0,1,0,1,0,0,1,0,1,1,0,0,22,8,2,9.621018840415577
1,1,0,1,1,1,0,0,0,0,1,0,1,44,320,1,9.62598834626096
0,0,0,0,0,0,1,1,1,0,0,1,0,22,8,0,9.627908224181631
1,0,0,0,1,1,1,1,0,1,1,1,0,8,320,0,9.628204244853116
1,1,0,1,0,0,0,0,1,0,1,0,1,8,160,2,9.626124737549222
1,1,0,0,0,0,0,0,0,0,1,1,1,22,8,0,9.625235727735696
1,1,1,1,0,1,1,1,1,0,1,1,0,44,160,2,9.627696753503432
1,1,1,1,1,1,1,1,1,0,1,1,0,44,320,2,9.62255803219935
1,1,1,1,1,1,1,1,1,0,1,1,0,44,8,2,9.627831651488709
1,1,1,0,1,1,1,1,1,0,1,1,0,44,320,2,9.621993590908236
1,1,1,0,0,1,1,1,1,0,1,1,0,44,320,2,9.62755952175454
1,1,1,1,1,1,1,1,1,0,1,1,1,44,320,2,9.626150193274054
1,1,0,1,1,1,1,1,1,0,1,1,0,44,320,1,9.628028299304763
1,1,0,1,1,1,1,1,1,0,1,1,1,44,320,2,9.628012451452737
1,1,0,1,1,1,1,1,1,0,1,1,0,44,320,2,9.626669009991677
1,1,1,0,1,1,1,1,1,0,1,1,1,44,320,2,9.623293437894375
1,1,1,1,1,1,1,1,1,0,0,1,1,44,320,2,9.62411202764528
0,1,1,1,1,1,1,1,1,0,1,1,0,44,160,2,9.626273224916726
1,0,1,1,1,1,1,1,1,0,1,1,0,44,320,2,9.62110747688668
1,1,1,1,1,1,1,1,1,0,1,1,0,44,320,0,9.627493298221681
1,1,1,1,1,1,0,1,1,0,1,1,0,44,160,2,9.624164763971493
1,1,1,1,1,1,0,1,1,0,1,1,0,44,320,2,9.622194248476566
1,1,1,1,1,0,1,1,1,0,1,1,0,44,320,2,9.626315218983656
1,1,1,1,1,1,1,1,1,0,1,0,0,44,320,2,9.62781603445086
1,0,1,1,1,1,1,1,1,0,1,1,0,44,320,1,9.625366753322758
1,1,1,1,1,1,1,1,1,0,0,0,0,44,320,2,9.622196372127677
1,1,1,1,1,1,1,1,1,0,1,1,0,22,320,2,9.6234697297042
1,1,1,1,0,1,1,1,1,0,1,1,0,44,320,2,9.628283569369389
1,1,1,0,1,0,1,1,0,0,1,1,0,44,320,2,9.621973030015305
1,0,1,1,1,1,1,0,1,0,1,1,0,44,320,2,9.621170892797418
1,1,1,1,1,1,1,1,1,0,1,1,0,48,160,2,9.62133231680921
1,0,0,1,1,1,1,1,1,0,1,1,0,44,320,2,9.624114647382616
1,1,1,1,1,1,1,0,1,0,1,1,0,48,320,2,9.622207904670159
1,1,1,1,1,1,1,1,1,1,1,1,1,44,320,2,9.626603947006904
1,0,1,1,1,0,1,1,1,0,1,1,0,44,8,2,9.624656816465466
1,1,1,1,0,0,1,0,1,0,1,1,0,44,320,2,9.621338753921519
1,1,0,1,1,1,1,1,1,0,1,0,0,44,320,2,9.621775869479276
1,1,1,1,1,1,0,1,1,0,1,1,0,44,8,2,9.621393130787945
1,1,1,1,0,1,1,1,0,0,1,1,0,44,320,2,9.62678903732842
1,1,1,1,1,1,1,1,0,0,1,1,0,44,320,2,9.623299915142683
